WorkerID|Name|Shift|LineID|JoinDate|HourlyWage|AttendancePct
WOR1498|Michael Anderson|Evening|LIN0003|26-06-2024|25610.97|32316.02
WOR1499|Janet Moreno|Night|LIN0018|15-03-2023|12063.66|25606.23
WOR1500|Jonathan Mcclain|Evening|LIN0007|2024-11-04|22633.89|37163.15
WOR1501|Maria Shepherd|Morning|LIN0016|2024-01-31|38798.35|21922.78
WOR1502|Valerie Smith|Morning|LIN0008|26-05-2023|23531.71|48577.24
WOR1503|Jon Cannon|Night|LIN0013|07-07-2022|33734.88|26197.64
WOR1504|Ricardo Palmer|Evening|LIN0002|2024-06-19|7202.54|0
WOR1505|Michelle White|Night|LIN0003|12/09/2024|45746.13|25656.88
WOR1506|Richard Dougherty|Evening|LIN0005|15/02/2023|39855.46|-2985.68
WOR1507|Stephanie Barnett|Morning|LIN0006|01/01/2022|42438.14|36719.13
WOR1508|Jessica Stevens|Night|LIN0002|08/27/2022|23022.34|11378.7
WOR1509|Sheri Marks|Evening|LIN0018|19-04-2024|27781.05|39136.28
WOR1510|Mary Murray|evening|LIN0001|08/02/2023|Twenty Five Thousand|45023.67
WOR1511|Amber Pham|Evening|LIN0018|13-09-2022|0|48910.41
WOR1512|Nancy Larson|Morning|LIN0013|05/01/2024|6820.72|37765.88
WOR1513|Kristin Martin|Evening|LIN0020|2022-05-18|24892.6|
WOR1514|Christy Richards|Evening|LIN0003|06/07/2024|33584.27|41437.11
WOR1515|Norma Acosta|Night|LIN0015|24-09-2022|18230.71|9659.96
WOR1516|Vincent Long|Evening|LIN0014|12/24/2024|-2756.29|29029.89
WOR1517|Tyler Taylor|Morning|LIN0012|30/04/2024|27915.83|7180.38
WOR1518|  Steve Wells  |Night|LIN0020|2024-01-04|30978.42|41788.2
WOR1519|Kelli Mccullough|Evening|LIN0018|01/08/2022|46086.46|27884.68
WOR1520|Sharon Turner|Evening|LIN0005|2024-04-22|26626.55|8168.81
WOR1521|Melissa Hill|Evening|LIN0008|09/04/2022|46729.8|Ten Thousand
WOR1522|April Humphrey|Morning|LIN0018|2024-03-08|29105.15|6998.31
WOR1523|Gavin Rodriguez|Morning|LIN0013|19-04-2023|31472.89|5561.7
WOR1524|Danny Washington|Evening|LIN0015|08/02/2024|11728.54|14009.65
WOR1525|Amber Carr|Morning|LIN0005|06-05-2024|47800.63|1114.92
INVALID_92|Kimberly Jackson|EVENING|LIN0011|06/01/2024|16603.56|29672.24
WOR1527|Dana Burns|Night|LIN0014|2023-01-24|4939.66|483.9
WOR1528|Jeremy Russell|Night|LIN0009|09/10/2022|36654.43|16404.56
WOR1529|Cole Anderson|Evening|LIN0019|09-11-2024|46461.9|37075.02
INVALID_72|Desiree Sanchez|NIGHT|LIN0016|09/02/2023||19132.62
WOR1531|Sandra Wagner|night|LIN9999|14/09/2022|32518.42|0
WOR1532|Cynthia Howe|Morning|LIN0007|2024-05-09|22237.15|13774.12
WOR1533|William Leach|Night|LIN0001|07/24/2022|-3086.18|16231.6
INVALID_94|Michelle Phillips|Night|LIN0017|19/10/2023|12652.03|2930.98
WOR1535|Stephanie James|night|LIN0019|27-08-2022|34380.16|32036.94
WOR1536|Nathan Salinas|evening|LIN0019|03/07/2024|49549.59|Ten Thousand
WOR1537|  Jeremy Patterson  |Evening|LIN0014|09/01/2022|36741.28|30718.18
WOR1538|Dean Mccarthy|Evening|LIN0013|01/15/2024|37453.22|37274.74
INVALID_9|Alexandra Walters|Evening|LIN0013|21-07-2024|21029.05|41954.29
WOR1540|Andrew Bell|Morning|LIN0018|05/04/2024|22768.92|21246.75
WOR1541|Nancy Johnson|Morning|LIN0017|08-08-2022|9494.68|
WOR1542|  David Jones  |Evening|LIN0006|01/03/2022|48175.39|23099.73
WOR1543|Mark Howe|Night|LIN0001|18-06-2022|5226.33|39835.14
WOR1544|Diana Arias|Evening|LIN0012|2023-01-21|47817.06|7870.63
WOR1545|  Karen Larsen  |Morning|LIN0015|01-11-2024||12397.37
WOR1546|Keith House|Morning|LIN0018|06-12-2024|21281.35|33496.4
WOR1547|Nicholas Glass|Night|LIN0012|12/28/2023|41169.91|41376.85
WOR1548|Mike Carson|Evening|LIN0015|16-01-2024|13000.78|33024.93
WOR1549|Brian Morris|Evening|LIN9999|05/05/2023|11066.04|9165.39
WOR1550|Rachel Schultz|Night|LIN0019|03-02-2024|26045.43|6029.23
WOR1551|Shawn Cobb|Evening|LIN0015|2023-01-04|27684.41|24256.94
WOR1552|Tracy Alexander|Morning|LIN0005|24-01-2023|32147.77|10978.46
WOR1553|Phillip Schmidt|night|LIN0019|05-02-2022|13306.86|
WOR1554|Roger Miles|Morning|LIN0017|07/01/2023|42114.46|6619.84
WOR1555|David Nichols|Morning|LIN0019|28-06-2024|32354.2|5876.58
WOR1556|Daniel Kelley|Evening|LIN0001|05/03/2023|24654.92|37815.76
WOR1557|Alexander Maldonado|Night|LIN0001|25-08-2023|40250.92|17249.15
WOR1558|Patricia Roman|Night|LIN0002|2024-01-30|30393.98|2612.81
WOR1559|Michael Garcia|Night|LIN0017|10-02-2023|24390.29|29253.29
WOR1560|Sarah Brown|Night|LIN0018|22/01/2022|31652.25|48935.68
WOR1561|Riley Joseph|Morning|LIN0009|02/06/2023|17526.49|23497.74
WOR1562|Robert Chavez|Night|LIN0005|2022-04-05|22352.71|5455.8
WOR1563|Curtis Orozco|Evening|LIN0014|31-08-2022|44195.34|22936.32
WOR1564|Amanda Fleming|Morning|LIN0001|16/05/2022|25511.0|13359.55
WOR1565|Joseph Taylor|Morning|LIN9999|05/17/2024|21324.25|49863.85
WOR1566|Anna Henry|Evening|LIN0019|02-06-2024|19767.16|48076.82
WOR1567|Lindsey Pratt|Morning|LIN0012|2023-01-30|3531.54|41740.22
WOR1568|Caleb Lane|Evening|LIN0002|07/12/2024|22629.2|47130.97
WOR1569|Tyler Bradley|Night|LIN0006|2022-06-16|49937.05|15316.08
WOR1570|Mariah Haynes|Morning|LIN0009|2024-05-20|34903.77|7147.03
WOR1571|Anna Wilson|Morning|LIN0004|26/05/2024|46342.3|26562.4
WOR1572|Mark Graham|Night|LIN0005|2023-02-14|6249.25|28216.66
WOR0340|Joseph Johnson|Night|LIN0003|2023-11-04|Five Hundred|32777.5
WOR1574|Stephanie Rice|Morning|LIN0018|02/11/2022|42120.88|37031.46
WOR1575|Joseph Knapp|Morning|LIN0009|2022-08-14|24581.1|39837.37
WOR1576|  Richard Woods  |Night|LIN0013|30/08/2023|41423.72|43601.67
WOR1577|Tiffany Stewart|Evening|LIN0015|2024-11-03|33251.51|2220.28
WOR1578|Amanda Mitchell|Morning|LIN0014|07/07/2022|20965.77|-4019.94
WOR1579|Leah Hall|Evening|LIN0012|17/02/2022|46377.93|37351.74
WOR1580|Scott Stewart|Evening|LIN0010|11/20/2024|36715.91|30589.43
WOR1581|Tamara Hoover|Morning|LIN0014|2024-04-02|33702.64|38642.15
WOR1582|Dylan Davis|Evening|LIN0006|01/31/2022|27815.44|0
WOR1583|Erin Cohen|Morning|LIN0004|26-10-2022||47995.14
WOR1584|Charles Obrien|Morning|LIN0007|2024-03-14|43314.64|18335.55
WOR1585|Cynthia Oconnor|Evening|LIN0007|2024-08-02|20825.21|37322.43
WOR0070|Cheryl Mclaughlin|Night|LIN0013|2023-11-25|15849.65|18483.21
WOR1587|Kayla Griffin|Night|LIN0015|06/11/2023|24739.95|15853.44
WOR1588|Aaron Lin|Night|LIN0014|2023-05-24|40940.4|3208.25
WOR1589|Michael Gay|Night|LIN0011|10/15/2024|14351.96|Ten Thousand
WOR1590|Amy Brown|Evening|LIN0018|08/03/2024|5765.42|
WOR1591|Steven Ross|Morning|LIN0016|23/06/2022|19524.05|1389.76
WOR1592|Steven Howard|Evening|LIN0020|10/11/2023|37872.4|44619.52
WOR1593|  William Wall  |Evening|LIN0006|06/08/2022|21188.09|17142.2
WOR1594|Gary Oconnor|Night|LIN0013|18-12-2023|35806.47|39015.31
WOR1595|Jason Garcia|Night|LIN0016|2024-06-06|0|30059.77
WOR1596|Joseph Berry|Night|LIN0003|19-07-2022|36143.11|16335.45
WOR1597|Nicholas Cummings|Night|LIN0020|08/05/2022|23383.75|8684.15
WOR1598|  Deborah Gaines  |Evening|LIN0006|30/12/2023|13537.22|12918.58
WOR1599|Keith Walter|Night|LIN0009|2024-12-16|40157.33|31586.48
WOR1600|Edward Cummings|Night|LIN0018|17-03-2022|45992.28|34523.46
INVALID_75|Rachel Church|Night|LIN0006|2024-11-29|0|17913.06
WOR1602|Steven Walsh|Morning|LIN0014|12/01/2024|0|3539.58
WOR1603|Jesse Alvarado|Night|LIN0010|08/05/2024|26054.97|49502.13
WOR1604|Jeffrey Kirby|Night|LIN0006|12-04-2023|23256.67|9141.48
WOR1605|Spencer Gonzalez|Morning|LIN0014|2024-11-06|21277.76|28335.7
WOR1606|Brittany Zuniga|Morning|LIN0001|2022-02-03|36726.18|17967.65
WOR1607|Jessica Vazquez|Night|LIN0001|08/07/2023|32221.16|38124.77
WOR1608|Samantha Gross|Morning|LIN0017|2024-05-18|38006.77|32981.69
WOR1609|William Hernandez|Night|LIN9999|04/09/2024|19189.12|3311.46
WOR1610|Emily Frazier|Evening|LIN0017|21/04/2024|5075.64|27309.94
WOR1611|Chase Williams|Morning|LIN0004|24-10-2022|44863.61|11278.05
WOR1612|Brian Jones|evening|LIN0004|30/07/2024|31924.05|12130.28
INVALID_81|Stephanie Coleman|Night|LIN0015|2022-12-27|37097.4|8074.08
WOR1614|Anne Adams|Night|LIN0015|2022-11-21|31100.28|26076.28
WOR1615|Alexandra Gross|Morning|LIN0009|21/04/2024|7554.56|46881.72
WOR1616|Brian Wood|Evening|LIN0001|06/22/2022|22470.94|0
WOR1617|  Jeffrey Roberts  |Evening|LIN0013|02/03/2024|32834.9|9272.05
WOR1618|Jonathan Johnson|Evening|LIN0014|17/05/2023|40097.82|16145.74
WOR0230|Nicole Rosales|Evening|LIN0003|25-11-2022|26101.87|49241.76
WOR1620|Joseph Gomez|Night|LIN0004|07/02/2022|4963.52|5924.78
WOR1621|Amber Decker|Evening|LIN0006|2023-05-13|19348.76|8357.47
WOR1622|Justin Boyd|Morning|LIN9999|07/11/2022|13541.69|23834.84
WOR1623|Brenda Brooks|Evening|LIN0015|22-07-2022|-1482.26|4366.34
WOR1132|Edward Clark|Night|LIN0012|24/01/2024|26585.05|39621.15
WOR1625|Tonya Davis|Morning|LIN0010|06/03/2023|32725.19|113.24
WOR1626|Kenneth Walker|Evening|LIN0011|2024-02-10|33247.47|6273.77
WOR1627|Kayla Alexander|evening|LIN0014|28/06/2024|14710.85|24101.93
WOR1628|Travis Young|morning|LIN0009|2022-03-07|4510.05|18659.33
WOR0072|  Amanda Phillips  |EVENING|LIN0001|22-04-2022|11877.67|45884.49
WOR1630|Rebecca Huff|Night|LIN0004|05-10-2023|15400.18|10196.9
WOR1631|Natalie Scott|Night|LIN0005|22-01-2023|41979.4|27382.48
WOR1632|Tammy Gray|Night|LIN0013|20/12/2023|25590.58|449.88
WOR1633|Lindsey Johnson|Night|LIN0010|06-10-2024|8501.89|45497.45
WOR1634|Joseph Moore|Evening|LIN0006|2022-07-04|7303.81|17622.94
WOR1635|Martin Stanley|Night|LIN0009|2022-09-22|12975.41|40806.9
WOR1636|Christopher Weber|Morning|LIN0019|28-10-2024|27909.13|1297.4
WOR1637|Chad Carpenter|Evening|LIN0019|30/01/2024|10829.64|47987.86
WOR1638|Travis Garza|Evening|LIN0004|23/07/2023|Five Hundred|43001.56
WOR1639|Timothy Nichols|Night|LIN0006|12/04/2023|6150.54|0
WOR1640|Judith Carpenter|Evening|LIN0017|24/10/2023|41965.43|42009.39
WOR1641|Jody Little|Morning|LIN0016|2024-03-08|14084.63|12114.99
WOR0262|Natalie Espinoza|Night|LIN0002|07-02-2024|36924.59|32990.54
WOR1643|  Ashley Knight  |Night|LIN0012|17/05/2022|29920.88|41652.51
WOR1644|Lisa Torres|Morning|LIN0001|2023-03-12|36142.2|8876.3
WOR1645|Daniel Frank|Morning|LIN0003|2023-06-28|36162.37|34372.79
WOR1646|Brandon Garcia|Evening|LIN0015|2023-05-05|29694.24|16946.11
WOR1647|Samuel Watkins|Night|LIN0009|08-03-2023|40002.44|1906.78
WOR1648|David Hamilton|Night|LIN0011|02-09-2023|2256.17|1482.04
WOR1649|Sarah Jones|Morning|LIN0019|2023-07-08|46115.69|-1970.19
WOR1650|Lisa Bush|Night|LIN0017|04/21/2022|11998.5|21476.45
WOR1651|  Ashley Morris  |Night|LIN0017|06/04/2022|44885.67|25309.83
WOR1652|Karen Sanchez|Morning|LIN0003|2024-02-14|34615.62|19691.75
WOR1653|Donna Ayala|Evening|LIN9999|2023-08-23|9039.77|0
WOR1654|Emily Taylor|Evening|LIN0016|10/11/2022|4183.22|29652.43
WOR1655|Michael Gallegos|Night|LIN0006|11/02/2023|41043.46|35852.72
WOR1656|Cory Hodges|Night|LIN0006|07-10-2023|32400.08|40982.74
WOR1657|Wanda Rogers|Morning|LIN0013|04/06/2024|38165.23|27855.14
WOR1658|  Angela Shaw  |Evening|LIN0008|29-08-2024|5151.02|8733.07
WOR1659|Alexis Murphy|Evening|LIN0010|22/02/2022|30278.09|14611.32
WOR1660|Kimberly Ramos|Evening|LIN0013|2022-12-27|Five Hundred|-2919.11
WOR1661|Bianca Hunt|Morning|LIN9999|16/06/2022|18906.53|43382.66
WOR1662|Michael Brown|Evening|LIN0011|09/07/2024|38302.87|16873.36
WOR1663|Amanda Morrow|Morning|LIN0001|2023-11-06|32338.18|48686.41
WOR1664|Maria Miller|Night|LIN0011|08-06-2024|-1184.59|35438.65
WOR1665|Ian Johnston|Evening|LIN0001|07/24/2022|40418.7|29827.06
WOR1666|Alexander Davis|EVENING|LIN0018|05-12-2024|16179.89|31710.63
WOR1667|Logan Baker|Morning|LIN0012|05/06/2024|11947.62|28748.13
WOR1668|  Mark Shelton  |Night|LIN0003|05/14/2024|29210.52|47173.35
WOR1669|Elizabeth Myers|Night|LIN0002|2023-03-30|3925.98|299.99
WOR1670|Mary Porter|Night|LIN0002|2024-12-22|11982.24|14123.02
WOR1671|Scott Bray|Morning|LIN0012|2023-02-26|10009.75|24361.33
WOR1672|Lauren Middleton|Evening|LIN0006|01-06-2023|41143.27|38864.14
WOR1673|  Melissa Evans  |Night|LIN0008|2024-02-08|23858.98|10586.47
WOR1674|  Roger Santiago  |Evening|LIN0002|08-01-2023|23174.02|34736.37
WOR1675|  Chris Robbins  |Evening|LIN0005|18-09-2022|Five Hundred|23580.35
WOR1676|Nicole Moore|Evening|LIN0002|22-07-2022|27960.53|48129.74
WOR1677|Donald Hill|Night|LIN0019|15/09/2023|47565.96|0
WOR1678|Calvin Scott|Morning|LIN0017|07/10/2023|19954.06|
WOR1679|Catherine Wilson|Night|LIN0016|04/03/2024||316.22
WOR0368|Morgan Hernandez|Morning|LIN0020|06-03-2022|35183.64|30170.89
WOR1681|Nathaniel Butler|Morning|LIN0004|16-06-2022|34227.41|11769.64
WOR1682|Melissa Stewart|Morning|LIN0020|05/06/2023|48447.35|6374.56
WOR1683|Michelle Becker|Night|LIN0002|2023-12-09|24474.02|33972.18
WOR1684|Amber Smith|Evening|LIN0019|31-01-2023|49062.74|27117.31
WOR1685|Michelle Turner|Evening|LIN0008|09-07-2022|Ten Thousand|6686.87
WOR1686|Deborah Miles|Evening|LIN0011|25/08/2024|Twenty Five Thousand|43721.45
WOR1687|Andrew Fischer|Evening|LIN0002|2023-08-09|6952.15|407.37
INVALID_17|Janet Wong|Evening|LIN0005|07-04-2023|39622.71|10699.39
WOR1689|Kim Woods|Evening|LIN0008|17/02/2022|6342.46|10862.58
WOR1690|Sean Joyce|Night|LIN0011|05/12/2023|1269.49|24681.24
WOR1691|Jonathan Vincent|Morning|LIN0020|22-03-2022|21981.85|40681.86
WOR1692|Sarah Miranda|Night|LIN0012|30-10-2023|32002.46|47125.06
WOR1693|Jeffrey Williams|Night|LIN0019|2022-11-14|18082.77|38904.54
WOR1694|David Hill|Night|LIN0003|07/06/2024|10868.28|2027.52
WOR1695|Brandon Jones|Evening|LIN0014|01/08/2022|13296.17|26478.67
WOR1696|Linda Riley|Evening|LIN0012|2024-03-31|33528.69|42859.2
WOR0934|Elizabeth Lopez|Evening|LIN0018|06/08/2024|23450.75|13339.9
WOR1698|Jesse Walker|Morning|LIN0001|09-12-2023|Five Hundred|1024.9
WOR1699|Kristopher Carr|Night|LIN0006|03-05-2022|16425.19|18210.42
WOR1700|Ryan Harvey|Evening|LIN0018|27-02-2024|18971.84|3088.1
WOR1701|  Isabella Johnson  |night|LIN0014|2022-07-23|2035.79|791.82
WOR1702|Javier Richardson|Night|LIN0003|11-03-2023|40272.15|39347.23
WOR1703|Ann Turner|Morning|LIN0001|2023-10-29|8904.34|32638.87
WOR1704|Hayley Murphy|Night|LIN0006|10-02-2022|9118.66|38203.34
WOR1705|Diane Oconnell|Morning|LIN0014|19-01-2023|16214.25|41654.56
WOR0153|  Mary Fernandez  |Evening|LIN0005|2022-05-14|26405.65|4592.45
WOR1707|Paula Pacheco|morning|LIN0004|13-12-2023|11386.1|43966.69
WOR1708|Jeffrey Carpenter|Night|LIN0014|31-05-2022|25245.29|26425.08
WOR1709|Adam Krause|Evening|LIN0008|01/04/2024|43780.92|4274.68
WOR1710|Jacob Gardner|Evening|LIN0013|01/13/2022|16669.09|26732.57
WOR1711|  Stephen Flores  |Morning|LIN0006|02/28/2024|40798.06|10554.96
WOR1712|Todd Wilkinson|Evening|LIN0009|2023-09-19|8545.55|47511.43
WOR1713|Keith Haley|Night|LIN0018|12/12/2024|27235.62|516.23
INVALID_66|John Bray|Evening|LIN0019|06/12/2022|49803.7|8894.98
WOR1715|Ashley Patel|Morning|LIN0006|09-12-2024|2228.97|42213.37
WOR1716|Philip Gomez|Evening|LIN0020|08/05/2022|30445.67|13208.88
WOR1717|Lori Morgan|Evening|LIN0018|05/10/2024|46654.07|11498.13
WOR1718|Ricardo Nixon|Morning|LIN0006|24/01/2023|43770.41|39613.8
WOR1719|Jacqueline Kelly|Evening|LIN0011|2024-03-01|31806.81|40307.1
WOR1720|George Cannon|Night|LIN9999|15-06-2024|23566.32|22199.46
WOR1721|Jill White|Night|LIN0006|07/04/2024|11879.66|34440.4
WOR1722|David Parrish|Evening|LIN0017|11-10-2023|43151.52|12441.42
WOR1723|Linda Pierce|Evening|LIN0003|2024-07-26|15794.64|
WOR0532|Dawn Lopez|Evening|LIN0008|29-11-2022|23939.7|3023.83
WOR1725|Melinda Jenkins|Night|LIN0001|04/13/2023|35239.49|38676.39
WOR1726|Paul Nelson|Night|LIN0017|07/07/2024||9909.02
WOR0435|Ashley Hart|Evening|LIN0011|12/03/2022|29860.15|26881.07
WOR1728|Eric Frederick|Night|LIN0004|01/10/2023|22720.13|5432.94
WOR1729|Kathy Walker|Morning|LIN0003|11/17/2022|44939.82|31967.84
WOR1730|Danielle Murphy|Night|LIN0009|2022-10-08|33227.09|11064.69
WOR1731|  Jessica Davis  |Evening|LIN0017|03-08-2022|10393.51|20334.32
WOR1732|Jesse Bartlett|Night|LIN0015|2023-01-19|39269.47|10289.08
WOR1733|  Christopher Thomas  |Morning|LIN0009|17-08-2023|27873.91|31511.62
WOR1734|Victor James|Morning|LIN0019|04/15/2023|14956.75|5046.89
WOR1735|Margaret Gross|Evening|LIN0009|2024-09-02|43655.41|24314.42
WOR1736|Justin Walker|Night|LIN0006|27-02-2022|23036.21|49904.58
WOR1737|John Tucker|Night|LIN0016|14/08/2023|20278.72|2811.27
WOR1738|Anna Black|Morning|LIN0011|06/16/2024|31768.61|38414.31
WOR1739|Wanda Chambers|Evening|LIN0006|14/02/2022|17243.9|43461.87
WOR1740|Brandon Walker|Night|LIN0004|2024-10-11|37743.79|37987.39
WOR1741|Kimberly Howell|Evening|LIN0010|2022-06-21|20481.87|-2161.95
INVALID_45|Michael Weiss|Morning|LIN0015|09/27/2023|43762.21|
WOR1743|Meghan Johns|Night|LIN0013|21-08-2022|36077.05|47619.62
WOR1744|Scott Foster|Evening|LIN0016|2024-04-14|-4924.81|10269.22
WOR1745|Justin Hall|Night|LIN0004|10/01/2022|23680.89|43901.91
WOR1746|  Cody Johnson  |Night|LIN0019|06/07/2024|8487.16|13302.51
WOR1747|Jeff Brown|Night|LIN0009|10-04-2024|25749.36|44312.54
WOR1748|  Ruth Stanley  |Morning|LIN0006|07/10/2022|2833.72|17005.64
WOR1749|Ian Daniel|Morning|LIN0001|2023-11-26|32964.35|768.28
WOR1750|Amanda Craig|Night|LIN0001|14/03/2024|13366.37|27343.57
WOR1751|John Stevens|Night|LIN0020|01/15/2023|40764.65|5442.36
WOR1752|Alfred Randall|Evening|LIN0014|24/02/2024|34608.92|31436.95
WOR1753|Zachary Ray|Night|LIN0004|2023-11-09|23557.27|-4347.32
WOR1373|Kayla Solis|Evening|LIN9999|2023-04-18|46855.8|7999.87
WOR1755|Elizabeth Brown|Evening|LIN0014|06/08/2024|12726.26|14114.05
WOR1756|Luis Ramirez|Night|LIN0002|2022-02-24|44776.19|19546.71
WOR1757|Cynthia Rodriguez|Night|LIN0014|2024-09-19|48204.44|14883.07
WOR1758|Kathy Chandler|Night|LIN0003|04/28/2024|44313.16|38114.65
WOR1759|Darren Jones|Night|LIN0001|22-03-2024|5018.57|18282.52
WOR1760|Juan Bradford|Morning|LIN0018|07/02/2023||40388.9
WOR1761|Jason Pratt|Evening|LIN0001|03/02/2024|0|28615.53
WOR1762|Jimmy Burgess|Night|LIN0002|27-06-2022|44580.01|10486.54
WOR1763|Stephen Morgan|Evening|LIN0016|05/10/2024|18932.38|42747.27
WOR1764|Adam Miranda|Evening|LIN0020|20-09-2022|Five Hundred|44494.83
INVALID_10|Arthur Henry|Evening|LIN0012|08-04-2022|5004.69|17610.62
INVALID_39|Jill Torres|Night|LIN0010|02/05/2023|3686.65|32426.86
WOR1767|Andrew Berry|MORNING|LIN0008|15/06/2024|31210.3|Five Hundred
WOR0197|Raymond Miller|Evening|LIN0014|16/02/2023|28687.68|13556.06
WOR1769|Jamie King|Evening|LIN0001|05/03/2022|19076.57|9162.3
WOR1770|Jason Gonzales|Morning|LIN0015|07/10/2022|5772.05|36399.14
WOR1771|Marcus Mckinney|Evening|LIN0003|17-06-2024|47671.05|49815.4
WOR1772|Scott Cooper|Morning|LIN0020|2022-12-30|41023.53|-1263.94
WOR1267|Tanya Baxter|Evening|LIN0002|24-08-2023|-2499.26|0
WOR1774|Margaret Anderson|Evening|LIN0018|10/16/2022|Ten Thousand|12611.21
WOR1775|Angelica Flowers|Morning|LIN0008|02/21/2022|47287.43|38146.0
WOR1776|Michael Matthews|Night|LIN0017|2022-03-02|-1527.83|4038.08
WOR1777|Robert Jones|Morning|LIN0003|07/31/2024|22152.51|6984.07
WOR1778|Scott Zhang|Morning|LIN0013|04/03/2023|14063.74|45159.49
WOR1779|Angela Schmidt|Evening|LIN0005|2023-07-16|Five Hundred|45356.5
WOR1780|Mandy Bowers|Night|LIN0004|04/11/2023|7312.87|Twenty Five Thousand
WOR1781|Jessica Strong|Evening|LIN0007|2023-09-25|25181.71|10287.73
INVALID_97|Brian Higgins|Night|LIN0008|27-07-2022|45136.77|4664.09
WOR1783|Joseph Watson|Morning|LIN0003|2022-01-20|0|33708.38
WOR1784|Jessica Sheppard|Evening|LIN0014|08/19/2023|Ten Thousand|49499.87
WOR1785|  Albert Martinez  |Evening|LIN0020|20/02/2023|21933.8|37742.61
WOR1786|Mark Mata|Night|LIN0004|2023-02-04|43448.37|38737.04
WOR1787|Sarah Brooks|Evening|LIN0012|26/09/2022|3283.46|5369.66
WOR1788|Maria Nielsen|Night|LIN0006|10/02/2023|5045.6|43554.49
WOR1789|Anthony Crawford|Evening|LIN0020|2023-04-19|26804.13|47765.87
WOR1790|Kelly Lopez|Night|LIN0008|12/02/2024|44880.84|
WOR1791|Anthony Ball|Night|LIN0006|05/21/2023|5827.02|14807.51
WOR1792|Deborah Kelly|Night|LIN9999|09/20/2024|33647.98|Five Hundred
WOR0146|Christopher Mcdonald|Night|LIN0005|11/04/2024|23261.76|11889.19
WOR1794|Jennifer Baker|Morning|LIN0015|2024-01-08|19560.76|2946.34
WOR1795|Jeremy Blake|Night|LIN0018|11/30/2023|40096.25|29581.08
INVALID_74|Todd Nelson|Evening|LIN0013|2023-07-08|7771.03|
WOR1797|Charles Graham|Night|LIN0004|2022-05-31|17752.59|24416.16
WOR1798|Laura Collier|Night|LIN0018|09/25/2022|14796.12|Ten Thousand
WOR1799|Natasha Rivers|Night|LIN0019|10-01-2024|18692.12|25219.42
WOR1800|Jonathan Walker|Morning|LIN0007|01/31/2024|37599.22|28811.78
WOR1801|Eric Lopez|Morning|LIN0008|14-01-2023|12694.5|31186.21
WOR0133|Robert Hartman|NIGHT|LIN0008|08-07-2023|34432.66|16301.57
INVALID_69|Elizabeth Rose|Evening|LIN0010|2023-08-14|2896.57|32760.86
WOR1804|Bobby Hester|Night|LIN0010|06/16/2022|32684.0|18831.47
WOR1805|Amber Fields|Evening|LIN0011|30/11/2022|16905.43|43769.23
WOR1806|Jonathan Brown|Night|LIN0004|29-02-2024|33002.43|15834.6
WOR1807|Rebecca Johnson|Evening|LIN0020|09/22/2023|46728.64|-840.62
WOR1808|Amy Dennis|Night|LIN0008|2023-01-11|37007.23|25477.68
WOR1809|John Romero|Morning|LIN0017|2024-02-20|2664.5|29623.82
WOR1810|Angela Gonzales|Night|LIN0005|07/20/2023|25144.13|-2235.52
WOR1811|Samantha Shaw|Morning|LIN0016|14/02/2024|39011.95|36729.92
WOR1812|Alan Martin|Night|LIN0001|2022-08-16|37703.98|25123.71
WOR1813|  April Jones  |Morning|LIN9999|24/07/2024|8862.97|23042.78
INVALID_2|David Martin|Night|LIN0006|2023-11-22|Five Hundred|10304.91
WOR1779|  Kevin Rivera  |Morning|LIN0006|17-01-2023|38735.66|37627.64
WOR1816|Jennifer Donovan|Evening|LIN0013|05/29/2023|30616.71|3657.21
WOR1817|Andrea Torres|Night|LIN0014|02-09-2023||18995.91
WOR1818|Austin Ramirez|Morning|LIN0008|28-02-2024|48469.97|5924.11
WOR1819|Tara Rogers|night|LIN0017|2022-08-15|47788.89|5089.48
WOR1820|John Griffith|Evening|LIN0006|12-06-2022|15408.01|28280.43
WOR1821|Natalie Williams|Evening|LIN0019|2022-10-27|37189.26|2059.43
WOR1822|Courtney Smith|Evening|LIN0003|20/02/2023|47245.06|31322.11
WOR1041|  Jessica Salinas  |Morning|LIN0015|18/01/2023|4864.83|34200.91
WOR1824|Kelly Patel|Morning|LIN0006|16-06-2022|38824.29|18008.19
WOR1825|Jennifer Kramer|Night|LIN0017|25/03/2023|7028.41|21309.93
WOR1826|Rose Collins|Night|LIN0008|11/06/2022|49514.63|12448.05
WOR1827|Tammy Reyes|Evening|LIN0018|18/07/2023|28896.9|42477.02
WOR1828|Linda Bridges|Evening|LIN0009|2022-10-13||25562.01
WOR1829|  Paul Franklin  |Night|LIN0017|22/07/2022|11062.25|24157.76
WOR1830|  Gregory Robinson  |Night|LIN0013|29/07/2024|2844.3|10224.86
