DoctorID,Name,Specialization,HospitalID
DOC1944,However,Orthopedics,HOS0015
DOC1945,Leader,General Medicine,HOS0019
DOC1946,Can,Neurology,HOS0011
DOC1947,Move,Orthopedics,HOS0015
DOC1948,Develop,General Medicine,HOS0013
DOC0303,Let,Pediatrics,HOS0016
DOC1950,All,Orthopedics,HOS0012
DOC1951,Machine,Neurology,HOS0008
DOC1952,Allow,Pediatrics,HOS0016
DOC1953,Prevent,Cardiology,HOS0012
DOC1954,There,Oncology,HOS0008
DOC1955,Religious,Pediatrics,HOS0018
DOC1956,Against,General Medicine,HOS0004
DOC1957,Baby,Neurology,HOS0013
DOC1958,Plant,Pediatrics,HOS0015
DOC1959,Care,Pediatrics,HOS0005
DOC1960,Better,Cardiology,HOS0014
DOC1961,Try,Pediatrics,HOS0016
DOC1962,Expert,orthopedics,HOS0020
DOC1963,Under,Neurology,HOS0020
DOC1964,Spring,Oncology,HOS0017
DOC1965,Child,General Medicine,HOS0002
DOC1966,Nor,General Medicine,HOS0001
DOC1967,Fire,NEUROLOGY,HOS0009
DOC1968,Start,Oncology,HOS0001
DOC1969,Between,Oncology,HOS0020
DOC1970,Most,Orthopedics,HOS0002
DOC1971,Oil,General Medicine,HOS0001
DOC1972,Industry,General Medicine,HOS0002
DOC1973,Approach,Neurology,HOS0010
DOC1974,Part,General Medicine,HOS0001
DOC1975,Catch,Neurology,HOS0017
DOC1976,Product,Cardiology,HOS0007
DOC1977,Worry,Orthopedics,HOS0005
DOC1978,From,Oncology,HOS0012
DOC1979,Paper,Pediatrics,HOS0017
DOC1980,Program,Neurology,HOS0011
DOC1981,Table,Cardiology,HOS0019
DOC1982,Such,GENERAL MEDICINE,HOS0003
DOC1983,Human,General Medicine,HOS0018
DOC1984,Where,Cardiology,HOS0020
DOC1985,Inside,Neurology,HOS9999
DOC1986,Cell,Pediatrics,HOS0020
DOC1987,Yet,General Medicine,HOS0001
DOC1988,Spring,Oncology,HOS0017
DOC1989,Training,Pediatrics,HOS0011
DOC1990,Fish,Orthopedics,HOS0007
DOC1991,Together,Pediatrics,HOS0007
DOC1992,Development,Oncology,HOS0011
DOC1993,Law,NEUROLOGY,HOS0001
DOC1994,Few,Oncology,HOS0003
DOC1995,Trouble,Neurology,HOS9999
DOC1996,Car,Pediatrics,HOS0008
DOC1997,If,Cardiology,HOS0018
DOC1998,Which,Cardiology,HOS0005
DOC1999,Scientist,Oncology,HOS0002
DOC2000,Education,Cardiology,HOS0011
DOC2001,Ask,Cardiology,HOS0016
DOC2002,Very,Pediatrics,HOS0006
DOC2003,Shake,Cardiology,HOS0016
DOC2004,Say,Orthopedics,HOS0014
DOC2005,Particularly,General Medicine,HOS0013
DOC2006,Stock,General Medicine,HOS0012
DOC2007,Experience,Neurology,HOS0016
DOC2008,Director,Cardiology,HOS0019
DOC2009,Standard,Orthopedics,HOS0020
DOC2010,Drive,Cardiology,HOS0012
DOC2011,Maybe,Neurology,HOS0010
DOC2012,Media,Cardiology,HOS0012
DOC2013,Kid,Neurology,HOS0012
DOC2014,Create,Oncology,HOS0001
DOC2015,House,Neurology,HOS0006
DOC2016,Show,Orthopedics,HOS0013
DOC2017,Write,Neurology,HOS0001
DOC2018,Within,General Medicine,HOS0018
DOC2019,Language,Neurology,HOS0011
DOC2020,Whose,Pediatrics,HOS0020
DOC2021,Fall,Cardiology,HOS0006
DOC2022,Exist,General Medicine,HOS0005
DOC2023,Protect,Pediatrics,HOS0012
DOC2024,Explain,Oncology,HOS0008
DOC2025,Today,Oncology,HOS0001
DOC2026,News,Neurology,HOS0006
DOC1347,Add,Orthopedics,HOS0003
DOC2028,Art,General Medicine,HOS0020
DOC2029,Agency,General medicine,HOS0010
DOC2030,Entire,Neurology,HOS0019
DOC2031,Because,Neurology,HOS0007
DOC2032,Seat,Neurology,HOS0003
DOC2033,Compare,Neurology,HOS0020
DOC2034,Course,Cardiology,HOS0008
DOC2035,Cultural,Oncology,HOS0008
DOC2036,Heavy,Neurology,HOS0005
DOC2037,Garden,Neurology,HOS0008
DOC2038,Game,Neurology,HOS0015
DOC2039,Read,General Medicine,HOS0019
INVALID_28,World,Pediatrics,HOS0002
DOC2041,New,General Medicine,HOS0005
DOC2042,Several,GENERAL MEDICINE,HOS0017
DOC2043,Stock,Pediatrics,HOS0010
DOC2044,Most,Neurology,HOS0010
DOC2045,Item,Cardiology,HOS0009
DOC2046,Goal,Orthopedics,HOS0014
DOC2047,Our,Pediatrics,HOS0005
DOC2048,Economy,Oncology,HOS0003
INVALID_50,Picture,Neurology,HOS0013
DOC2050,Pressure,Pediatrics,HOS0004
DOC2051,Such,Neurology,HOS0011
DOC2052,Focus,Oncology,HOS0003
DOC2053,Staff,Cardiology,HOS0020
DOC2054,Shoulder,Neurology,HOS0014
DOC2055,Brother,Orthopedics,HOS0009
DOC2056,Present,General Medicine,HOS0001
DOC2057,Bill,Oncology,HOS0009
DOC2058,Yard,Oncology,HOS0017
DOC2059,Each,Pediatrics,HOS0001
DOC2060,Account,Cardiology,HOS0014
DOC2061,Finish,Pediatrics,HOS0019
DOC2062,Case,cardiology,HOS0011
DOC2063,Time,Pediatrics,HOS0012
DOC2064,Week,General Medicine,HOS0009
DOC2065,Kind,Neurology,HOS0004
INVALID_33,Her,Pediatrics,HOS0019
DOC2067,Boy,Oncology,HOS0008
DOC2068,Sing,Orthopedics,HOS0001
DOC2069,Assume,General Medicine,HOS0019
DOC2070,Include,pediatrics,HOS0008
DOC2071,Cold,Pediatrics,HOS0018
DOC2072,Ready,Pediatrics,HOS0013
DOC2073,Experience,Cardiology,HOS0011
DOC2074,Shoulder,Cardiology,HOS0015
DOC2075,Arrive,Neurology,HOS0008
DOC2076,Whole,Neurology,HOS0002
DOC2077,Travel,General medicine,HOS0020
DOC2078,Court,Neurology,HOS0011
DOC2079,Personal,Orthopedics,HOS0003
DOC2080,Stuff,Oncology,HOS0020
DOC2081,Seem,Oncology,HOS0013
DOC2082,Institution,General Medicine,HOS0008
DOC2083,Follow,Orthopedics,HOS0009
DOC2084,Easy,Pediatrics,HOS0013
DOC2085,Speak,Orthopedics,HOS0009
DOC2086,Full,Neurology,HOS0020
DOC2087,Author,Oncology,HOS0002
DOC2088,Size,Cardiology,HOS0011
DOC2089,Oil,Oncology,HOS0001
DOC2090,Song,General Medicine,HOS0011
DOC2091,Dinner,Neurology,HOS0016
DOC2092,Also,General Medicine,HOS0017
DOC2093,Almost,Oncology,HOS0016
DOC2094,Again,Oncology,HOS0008
INVALID_35,Want,Oncology,HOS0005
DOC2096,Blood,Orthopedics,HOS0007
DOC2097,Increase,General Medicine,HOS0010
DOC2098,Left,Neurology,HOS0018
DOC2099,Produce,Oncology,HOS0016
DOC2100,Need,Neurology,HOS0014
DOC2101,Model,Neurology,HOS0013
DOC2102,Work,Pediatrics,HOS0006
DOC2103,Minute,General Medicine,HOS0007
DOC2104,Look,Pediatrics,HOS0004
DOC2105,Analysis,Oncology,HOS0004
DOC2106,Right,General medicine,HOS0012
DOC2107,Similar,Cardiology,HOS0009
DOC2108,Live,Oncology,HOS0012
DOC2109,Ready,Cardiology,HOS0015
DOC2110,Today,Cardiology,HOS0008
DOC2111,Manage,Pediatrics,HOS0002
DOC2112,Land,Pediatrics,HOS0002
DOC2113,Pay,Orthopedics,HOS0011
DOC2114,Difficult,Cardiology,HOS0013
DOC2115,News,General Medicine,HOS0019
DOC2116,The,Orthopedics,HOS0004
DOC2117,Security,Oncology,HOS0006
DOC2118,Improve,general medicine,HOS0017
DOC2119,Size,Pediatrics,HOS9999
DOC2120,Increase,Pediatrics,HOS0017
DOC2121,Right,Neurology,HOS0003
DOC2122,Require,PEDIATRICS,HOS0010
DOC2123,Hundred,General Medicine,HOS0014
DOC2124,Fall,Orthopedics,HOS0003
DOC2125,Anything,Neurology,HOS0010
DOC2126,Especially,General Medicine,HOS0015
DOC2127,Order,Oncology,HOS0006
DOC2128,Better,Cardiology,HOS0013
DOC2129,Gas,Pediatrics,HOS0004
DOC2130,My,General Medicine,HOS0010
DOC2131,After,Orthopedics,HOS0003
DOC2132,Experience,Oncology,HOS0013
DOC2133,Lawyer,Orthopedics,HOS0015
DOC2134,Career,Orthopedics,HOS0012
DOC2135,Develop,Oncology,HOS0014
DOC2136,Pay,Orthopedics,HOS0017
DOC1866,Executive,Pediatrics,HOS0010
DOC2138,Lot,Pediatrics,HOS0015
DOC2139,Language,Cardiology,HOS0014
DOC2140,System,General Medicine,HOS0003
DOC2141,Pattern,Orthopedics,HOS0005
DOC2142,Today,neurology,HOS0005
DOC2143,Kid,Neurology,HOS0006
DOC2144,Remain,Cardiology,HOS0017
DOC2145,Which,Cardiology,HOS0008
DOC2146,Financial,Oncology,HOS0009
DOC1519,Mr,General Medicine,HOS0009
DOC2148,Much,General medicine,HOS0017
DOC2149,Mission,General Medicine,HOS0009
DOC2150,His,Orthopedics,HOS0012
DOC2151,Several,Orthopedics,HOS0012
DOC2152,Notice,Orthopedics,HOS0001
DOC2153,Pretty,Cardiology,HOS0003
DOC2154,Other,Pediatrics,HOS0020
DOC2155,Direction,Neurology,HOS0008
DOC2156,Special,General Medicine,HOS0005
DOC2157,Grow,Pediatrics,HOS0017
DOC2158,Behavior,Orthopedics,HOS0002
DOC2159,Ago,CARDIOLOGY,HOS0016
DOC2160,Stop,Cardiology,HOS0012
DOC2161,Water,Oncology,HOS0012
DOC2162,Soldier,Cardiology,HOS0004
DOC2163,Message,Orthopedics,HOS0004
DOC2164,By,Orthopedics,HOS0002
DOC2165,Church,Oncology,HOS0003
DOC2166,Area,Oncology,HOS0016
DOC2167,Though,Oncology,HOS0006
DOC2168,Nearly,GENERAL MEDICINE,HOS0015
INVALID_37,Might,Pediatrics,HOS0016
DOC2170,Finish,Oncology,HOS0006
DOC2171,Successful,General Medicine,HOS0002
DOC2172,Even,Pediatrics,HOS0005
DOC2173,Collection,Pediatrics,HOS0003
DOC2174,Century,pediatrics,HOS0008
DOC2175,Food,Oncology,HOS0013
DOC2176,Artist,Pediatrics,HOS0010
DOC2177,Over,Cardiology,HOS0004
DOC2178,Road,Orthopedics,HOS0010
DOC2179,Stop,Pediatrics,HOS0008
DOC2180,Outside,general medicine,HOS0010
DOC2181,Future,Cardiology,HOS0008
DOC2182,Huge,Cardiology,HOS0005
DOC2183,Entire,Cardiology,HOS0003
DOC2184,Officer,General Medicine,HOS0013
DOC2185,Community,Cardiology,HOS0005
DOC2186,One,Neurology,HOS0005
DOC2187,Second,Pediatrics,HOS0010
DOC2188,Boy,Neurology,HOS0003
DOC2189,Reflect,ORTHOPEDICS,HOS0002
DOC2190,Court,Pediatrics,HOS0011
DOC2191,Share,Cardiology,HOS0013
DOC2192,Base,Orthopedics,HOS0013
DOC2193,Myself,Pediatrics,HOS0013
DOC2194,Only,Pediatrics,HOS0010
DOC2195,Indicate,General Medicine,HOS0009
DOC0506,Gas,orthopedics,HOS0018
DOC2197,Model,ONCOLOGY,HOS0015
DOC2198,President,Oncology,HOS0005
DOC2199,Change,Cardiology,HOS0015
DOC1087,Station,Pediatrics,HOS0020
DOC2201,Me,NEUROLOGY,HOS0020
DOC2202,Task,Pediatrics,HOS0006
DOC2203,East,Oncology,HOS0013
DOC2204,Quite,General Medicine,HOS0005
DOC2205,Small,General Medicine,HOS0014
DOC2206,Answer,Pediatrics,HOS0019
DOC2207,Feeling,Neurology,HOS0011
DOC2208,Article,PEDIATRICS,HOS0006
DOC2209,Ago,Neurology,HOS0018
DOC2210,Thus,Pediatrics,HOS0013
DOC2211,Reality,Neurology,HOS0017
DOC2212,Whole,general medicine,HOS0003
DOC2213,Mouth,Pediatrics,HOS0016
DOC2214,Soldier,Oncology,HOS0009
DOC2215,Have,Oncology,HOS0008
DOC2216,Brother,Oncology,HOS0011
DOC2217,Represent,Cardiology,HOS0005
DOC2218,Southern,General Medicine,HOS0013
DOC2219,Trade,neurology,HOS0013
DOC2220,Early,Oncology,HOS0010
DOC1161,Audience,Cardiology,HOS0008
DOC2222,Natural,Orthopedics,HOS0002
DOC2223,Town,cardiology,HOS0011
DOC2224,Once,Cardiology,HOS0002
DOC2225,Language,Oncology,HOS0008
DOC2226,In,Pediatrics,HOS0015
DOC2227,Hundred,Neurology,HOS0016
DOC2228,Gun,Neurology,HOS0010
DOC2229,Discussion,Orthopedics,HOS0008
DOC2230,Again,Neurology,HOS0006
DOC2231,Type,Cardiology,HOS0012
DOC2232,Such,General Medicine,HOS0017
DOC2233,To,Orthopedics,HOS0017
DOC2234,Itself,Orthopedics,HOS0020
DOC2235,Responsibility,General Medicine,HOS0001
DOC0786,Gas,Pediatrics,HOS9999
DOC2237,Conference,Orthopedics,HOS0011
DOC2238,Purpose,Oncology,HOS0010
DOC2239,Design,Neurology,HOS0017
DOC2240,Western,Oncology,HOS0010
DOC2241,Military,Cardiology,HOS0010
DOC2242,Him,Neurology,HOS0018
DOC2243,Leg,Pediatrics,HOS0008
DOC2244,Two,General Medicine,HOS0005
DOC2245,Identify,Oncology,HOS0018
DOC2246,Down,Neurology,HOS0009
INVALID_71,Position,General Medicine,HOS0016
DOC2248,Education,Cardiology,HOS0007
DOC2249,Soldier,General Medicine,HOS0017
DOC2250,Within,Neurology,HOS0005
DOC2251,Want,Neurology,HOS0001
DOC2252,Democrat,Pediatrics,HOS0020
DOC2253,Make,Oncology,HOS0013
DOC2254,Outside,General Medicine,HOS0008
DOC2255,Ball,General Medicine,HOS0013
DOC0037,Direction,Cardiology,HOS0010
DOC2257,Build,Orthopedics,HOS0020
DOC2258,Space,CARDIOLOGY,HOS0012
DOC2259,School,Pediatrics,HOS9999
DOC2260,Old,General Medicine,HOS0006
DOC2261,Direction,Oncology,HOS0010
DOC2262,Growth,General Medicine,HOS0005
DOC2263,Bit,NEUROLOGY,HOS0014
DOC2264,Medical,General Medicine,HOS0018
DOC2265,Affect,Neurology,HOS0016
DOC2266,Have,Orthopedics,HOS0014
DOC2267,Wall,Pediatrics,HOS0008
DOC0527,Six,General Medicine,HOS0010
DOC2269,Simply,Oncology,HOS0015
DOC2270,Society,neurology,HOS0004
DOC2271,Age,Cardiology,HOS9999
DOC2272,Seem,General Medicine,HOS0018
DOC2273,Card,General Medicine,HOS0003
DOC2274,Who,Oncology,HOS0005
DOC2275,Dog,Oncology,HOS0002
DOC2276,Who,Pediatrics,HOS0019
DOC2277,Important,Pediatrics,HOS0005
DOC2278,Surface,Pediatrics,HOS0009
DOC2279,Bag,Neurology,HOS0002
DOC2280,Dinner,Cardiology,HOS0009
DOC2281,Imagine,Cardiology,HOS0018
DOC1232,Example,Cardiology,HOS0016
DOC2283,Too,General Medicine,HOS0006
DOC2284,Program,General Medicine,HOS0005
DOC2285,Pretty,Cardiology,HOS0002
DOC2286,Determine,Cardiology,HOS0009
INVALID_63,Interesting,Orthopedics,HOS0007
DOC2288,Stage,ONCOLOGY,HOS0015
DOC2289,Firm,Pediatrics,HOS0006
DOC2290,Source,Cardiology,HOS0005
DOC2291,Prepare,Cardiology,HOS0011
DOC2292,Example,Oncology,HOS0014
INVALID_69,Network,Orthopedics,HOS0002
DOC2294,Television,Oncology,HOS0012
DOC2295,Cup,General Medicine,HOS0001
DOC2296,Speech,Neurology,HOS0012
INVALID_25,Director,Pediatrics,HOS0011
DOC2298,Dinner,Oncology,HOS0012
DOC2299,Give,Oncology,HOS0006
DOC2300,Seem,Neurology,HOS0004
DOC0201,Little,PEDIATRICS,HOS0012
DOC2302,Know,Pediatrics,HOS0009
DOC2303,Body,Orthopedics,HOS0011
DOC2304,Crime,Pediatrics,HOS0010
DOC2305,Really,Neurology,HOS0010
DOC2306,Business,Neurology,HOS0011
DOC2307,Both,General Medicine,HOS0008
DOC2308,Agree,GENERAL MEDICINE,HOS0008
DOC2309,Month,Cardiology,HOS0010
DOC2310,Among,General Medicine,HOS0020
DOC2311,Here,General Medicine,HOS0012
DOC2312,Best,Orthopedics,HOS0006
DOC2313,Response,Orthopedics,HOS0005
DOC2314,Movie,Cardiology,HOS0009
DOC2315,Well,Cardiology,HOS0012
DOC2316,Couple,General Medicine,HOS0015
DOC2317,Hard,Neurology,HOS0016
DOC0435,Plant,Pediatrics,HOS0012
DOC2319,Day,General Medicine,HOS0009
DOC2320,Always,PEDIATRICS,HOS0013
DOC2321,Pattern,Neurology,HOS0018
DOC2322,Civil,Oncology,HOS0008
DOC2323,Spend,Oncology,HOS0002
DOC2324,Major,Orthopedics,HOS0016
DOC2325,Answer,General Medicine,HOS0002
DOC2326,Local,General Medicine,HOS0007
DOC2327,Could,General Medicine,HOS0004
DOC2328,Room,general medicine,HOS0007
DOC2329,Me,Orthopedics,HOS9999
DOC2330,Born,Neurology,HOS0003
DOC2331,Quite,Cardiology,HOS0012
DOC2332,Very,Neurology,HOS0020
DOC2333,Foot,Neurology,HOS0006
DOC2334,By,General Medicine,HOS0007
DOC2335,Staff,Cardiology,HOS0009
DOC2336,Trial,General Medicine,HOS0019
DOC2337,Claim,Orthopedics,HOS0009
DOC2338,Radio,pediatrics,HOS0013
DOC2339,Collection,general medicine,HOS9999
DOC2340,Perhaps,Cardiology,HOS0011
DOC2341,Happy,cardiology,HOS0005
DOC2342,Sometimes,Neurology,HOS0011
DOC2343,Meeting,Cardiology,HOS0016
DOC2344,Nature,General Medicine,HOS0007
DOC2345,Window,General Medicine,HOS0010
DOC2346,Ready,Orthopedics,HOS0020
DOC2347,Positive,NEUROLOGY,HOS0015
DOC2348,Standard,General Medicine,HOS0006
DOC2349,Pretty,Orthopedics,HOS0002
DOC2350,Situation,Oncology,HOS0006
DOC2351,Material,Oncology,HOS0015
DOC2352,Phone,Orthopedics,HOS0010
DOC2353,Interest,Orthopedics,HOS0017
DOC2354,Military,General Medicine,HOS0018
DOC2355,Teacher,Pediatrics,HOS0018
DOC2105,Maintain,Pediatrics,HOS0016
DOC2357,Night,Neurology,HOS0005
DOC2358,Carry,Oncology,HOS0014
DOC2359,Economy,Cardiology,HOS0004
DOC2360,Respond,Cardiology,HOS0014
DOC2361,Teacher,Oncology,HOS0007
DOC2362,Recently,GENERAL MEDICINE,HOS0011
DOC2363,Certain,general medicine,HOS0011
DOC2364,Today,Orthopedics,HOS0006
DOC2365,Will,Orthopedics,HOS0017
DOC2366,Ready,Neurology,HOS0018
DOC2367,Growth,Orthopedics,HOS0002
INVALID_25,Anything,Cardiology,HOS0019
DOC0190,Pick,Cardiology,HOS0010
DOC2370,Close,Cardiology,HOS0007
DOC2371,Leave,ORTHOPEDICS,HOS0006
DOC2372,House,Pediatrics,HOS0012
DOC1478,Could,neurology,HOS0004
DOC2374,Hand,Cardiology,HOS0002
DOC2375,Fish,Cardiology,HOS0013
DOC2376,Charge,Oncology,HOS0020
DOC1188,Author,Pediatrics,HOS0009
DOC2378,Treatment,Oncology,HOS0006
DOC2379,One,Neurology,HOS0016
INVALID_8,Sometimes,Pediatrics,HOS0003
DOC2381,Wide,Orthopedics,HOS0001
DOC2382,World,Pediatrics,HOS0002
DOC2383,Record,Cardiology,HOS0005
DOC2384,Vote,Cardiology,HOS0019
DOC2385,No,Pediatrics,HOS0013
DOC2386,Wonder,Neurology,HOS0015
DOC2387,Performance,Oncology,HOS0019
DOC2388,Growth,General Medicine,HOS0015
DOC2389,Loss,Oncology,HOS0013
DOC2390,That,Pediatrics,HOS0013
DOC2391,She,Orthopedics,HOS0017
DOC2392,May,Pediatrics,HOS0010
DOC2393,Various,Oncology,HOS0002
DOC2394,Voice,Cardiology,HOS0020
DOC2395,Result,Neurology,HOS0004
DOC2396,Surface,Orthopedics,HOS0002
DOC2397,Everyone,Neurology,HOS0015
DOC2398,Candidate,Cardiology,HOS0012
DOC2399,Whom,Oncology,HOS0007
DOC2400,Leg,Orthopedics,HOS0015
DOC2401,He,Cardiology,HOS0006
DOC2402,Often,Neurology,HOS0012
DOC2403,Upon,Neurology,HOS0005
DOC2404,Must,General Medicine,HOS0003
DOC2405,Night,Pediatrics,HOS0011
DOC2406,Short,Pediatrics,HOS0002
DOC2407,Science,Oncology,HOS0020
DOC2408,Office,neurology,HOS0014
DOC2409,Place,Pediatrics,HOS0009
DOC2410,Possible,Oncology,HOS0007
DOC2411,Stop,Cardiology,HOS0020
DOC2412,Sound,Orthopedics,HOS0006
DOC1788,State,Orthopedics,HOS0013
DOC2414,Important,General Medicine,HOS0003
DOC2415,Focus,Neurology,HOS0002
DOC2416,Yeah,Orthopedics,HOS0003
DOC2417,Admit,Neurology,HOS0005
DOC2418,Reach,General Medicine,HOS0009
DOC2419,Society,NEUROLOGY,HOS0014
INVALID_81,Use,Neurology,HOS0018
DOC2421,Occur,Cardiology,HOS0015
DOC2422,Kid,General Medicine,HOS0001
DOC2423,Stay,ORTHOPEDICS,HOS0002
DOC2424,Plan,Cardiology,HOS0001
DOC2425,Language,Cardiology,HOS0006
DOC2426,Pretty,Orthopedics,HOS0003
DOC2427,Mean,Orthopedics,HOS0004
DOC2428,Democratic,Neurology,HOS0009
DOC2429,Rule,General Medicine,HOS0010
DOC2430,Physical,Orthopedics,HOS0014
DOC2431,Various,Pediatrics,HOS0016
DOC2432,Tend,Cardiology,HOS0016
DOC2433,History,Neurology,HOS0014
INVALID_92,Blood,General Medicine,HOS0003
DOC2435,Still,Cardiology,HOS0003
DOC2436,Air,ORTHOPEDICS,HOS0001
DOC2437,Read,Cardiology,HOS0003
DOC2438,Contain,ONCOLOGY,HOS0007
DOC2439,Camera,Cardiology,HOS0005
DOC2440,Each,Cardiology,HOS0004
DOC2441,Seem,Neurology,HOS0009
DOC2442,Many,Cardiology,HOS0007
DOC2443,Tend,Oncology,HOS0006
DOC2444,Know,Pediatrics,HOS0017
DOC2445,Record,GENERAL MEDICINE,HOS0005
DOC2446,Rich,Cardiology,HOS0001
DOC2447,Community,General Medicine,HOS0003
DOC2448,Most,Oncology,HOS0002
DOC2449,Too,Neurology,HOS0010
DOC2450,That,Oncology,HOS0011
DOC2451,Officer,Cardiology,HOS0010
DOC2452,Across,Orthopedics,HOS0017
DOC2453,Statement,Oncology,HOS0016
DOC2454,Apply,Oncology,HOS0008
DOC2455,Pattern,Pediatrics,HOS0018
DOC2456,Decision,Pediatrics,HOS0015
DOC2457,Make,General Medicine,HOS0007
DOC2458,Cut,General Medicine,HOS0006
DOC1904,Year,Cardiology,HOS0020
DOC2460,Already,Neurology,HOS0005
DOC2461,Suggest,Pediatrics,HOS0012
DOC2462,Within,Orthopedics,HOS0018
DOC2463,Particular,Neurology,HOS0010
DOC1470,Operation,General Medicine,HOS0019
DOC2134,Receive,Neurology,HOS0018
DOC2466,Agree,Orthopedics,HOS0017
DOC0375,Chance,ONCOLOGY,HOS0003
DOC2468,Almost,Pediatrics,HOS0002
DOC2469,Attention,Oncology,HOS0006
DOC2470,To,Oncology,HOS9999
DOC2471,Another,Pediatrics,HOS9999
DOC2472,Either,General Medicine,HOS0001
DOC0953,Green,Oncology,HOS0014
DOC1178,Charge,Pediatrics,HOS0017
DOC2475,Good,Orthopedics,HOS0014
DOC2476,Left,Oncology,HOS0010
DOC2477,Apply,General Medicine,HOS0011
DOC2478,Ever,Cardiology,HOS0020
DOC2418,Ready,neurology,HOS0020
DOC2480,Political,NEUROLOGY,HOS0019
DOC2481,Fight,Neurology,HOS0007
DOC2482,Change,Neurology,HOS0005
DOC2483,Western,Neurology,HOS0010
DOC2484,Decade,Oncology,HOS0004
DOC2485,Either,Orthopedics,HOS0019
DOC2486,Create,Neurology,HOS0015
DOC2487,Player,General Medicine,HOS0009
DOC2488,Serious,Cardiology,HOS0015
DOC2489,National,Cardiology,HOS0005
DOC2490,Development,Cardiology,HOS0019
DOC2491,Worry,Orthopedics,HOS0014
DOC2492,Area,Cardiology,HOS0012
DOC2493,Measure,Pediatrics,HOS0014
DOC2494,Guy,Neurology,HOS0012
DOC2495,Yard,Orthopedics,HOS0018
DOC2496,Important,Pediatrics,HOS0014
DOC2497,Treat,Cardiology,HOS0018
DOC2498,Real,General medicine,HOS0006
DOC2499,Enter,Oncology,HOS0012
DOC2500,Forward,Orthopedics,HOS0006
DOC2501,Because,Neurology,HOS0011
DOC2502,Keep,General Medicine,HOS0004
DOC2503,Red,Oncology,HOS0015
DOC2504,Offer,Oncology,HOS0018
DOC0267,Do,Cardiology,HOS0012
DOC2506,Read,Oncology,HOS0010
DOC2507,Case,Orthopedics,HOS0007
DOC2508,Main,Cardiology,HOS9999
DOC2509,Sense,Cardiology,HOS0003
DOC2510,Poor,orthopedics,HOS0013
DOC2511,Better,Neurology,HOS0002
DOC1717,Thing,Cardiology,HOS0019
DOC2513,Back,Oncology,HOS0020
DOC2514,Member,NEUROLOGY,HOS0010
DOC2515,Herself,Neurology,HOS9999
DOC2516,Evening,General medicine,HOS0011
DOC2517,Until,Oncology,HOS0008
DOC2518,Interest,Cardiology,HOS0001
DOC2519,Morning,Pediatrics,HOS0007
DOC2520,Many,General Medicine,HOS0012
DOC2521,Course,Pediatrics,HOS0017
DOC2522,Wonder,Orthopedics,HOS0017
DOC2523,Interest,Pediatrics,HOS0017
DOC2524,Wall,Pediatrics,HOS0018
DOC2525,Make,Neurology,HOS0019
DOC2526,Center,Cardiology,HOS0018
DOC2527,Information,Oncology,HOS0008
DOC2528,Machine,General Medicine,HOS0008
DOC2529,Drive,Neurology,HOS0002
DOC2530,Sound,Pediatrics,HOS0007
DOC2531,What,Neurology,HOS0012
DOC2532,Financial,Orthopedics,HOS0007
DOC2533,Story,Oncology,HOS0010
DOC2534,Buy,Oncology,HOS0007
DOC2535,Why,General Medicine,HOS0011
DOC2536,Seem,Neurology,HOS0017
DOC2537,Something,Oncology,HOS0008
DOC2538,Test,Orthopedics,HOS0011
DOC2539,Hair,General Medicine,HOS0020
DOC2540,Reach,Orthopedics,HOS0014
DOC2541,Ok,Oncology,HOS0007
DOC2542,Concern,Cardiology,HOS0005
DOC2543,Mr,Pediatrics,HOS0003
DOC2544,Information,Neurology,HOS0007
DOC2545,With,Oncology,HOS0004
DOC2546,Gun,Pediatrics,HOS0011
DOC2547,End,Oncology,HOS0008
DOC2548,For,Cardiology,HOS0013
DOC2549,Process,Pediatrics,HOS0012
DOC2550,Nation,Orthopedics,HOS0017
DOC2551,Check,Orthopedics,HOS0010
DOC2552,Although,Cardiology,HOS0015
DOC2553,Such,Pediatrics,HOS0014
DOC2554,Statement,Oncology,HOS0006
DOC2555,Add,General Medicine,HOS0014
DOC2556,Much,Cardiology,HOS0015
DOC2557,Grow,Pediatrics,HOS0014
DOC2558,Congress,Orthopedics,HOS0008
DOC2559,Stop,Orthopedics,HOS0016
DOC2560,Catch,Oncology,HOS0018
DOC2561,Behavior,Oncology,HOS0003
DOC2562,Social,Oncology,HOS0011
DOC0954,Success,Cardiology,HOS0009
DOC2564,Happen,Cardiology,HOS0006
DOC2565,Already,Cardiology,HOS0015
DOC2566,Public,Pediatrics,HOS0007
INVALID_34,Finally,Cardiology,HOS0019
DOC2568,Stock,Pediatrics,HOS0007
DOC2569,Action,Neurology,HOS0010
DOC1091,Later,Oncology,HOS0008
DOC2571,Read,Oncology,HOS0016
INVALID_36,Way,General Medicine,HOS0010
DOC2573,Where,Orthopedics,HOS0017
DOC2574,Have,Pediatrics,HOS0006
DOC2575,Once,General Medicine,HOS0018
DOC2576,Old,Orthopedics,HOS0005
DOC2577,School,oncology,HOS0018
