CustomerID,Name,Age,Gender,City,AccountType,KYCStatus,JoinDate,ExtraColumn
CUS1075,Brianna Peterson,64,female,Game,Fixed,Animal,01-11-2024,EXTRA_DATA
CUS1076,  Tyler Hunter  ,70,Male,Sure,Savings,Local,01/10/2022,EXTRA_DATA
CUS1077,  Victoria Nelson  ,61,M,Citizen,Current,Personal,2022-02-06,EXTRA_DATA
CUS1078,James Lambert,52,F,Serve,Current,Too,17/05/2022,EXTRA_DATA
CUS1079,Timothy Oliver,44,FEMALE,Claim,NRI,To,10/09/2023,EXTRA_DATA
CUS1080,Mary Hall,65,m,Focus,Fixed,Weight,25-10-2022,EXTRA_DATA
CUS1081,Edward Bradford,38,Female,Me,Savings,Production,21-04-2024,EXTRA_DATA
CUS1082,  Craig Thomas  ,52,male,Continue,NRI,Project,2023-10-10,EXTRA_DATA
INVALID_16,Frederick Malone,27,female,Many,NRI,Realize,18/11/2024,EXTRA_DATA
CUS1084,John Jones,68,Female,Short,Savings,Half,2023-07-08,EXTRA_DATA
CUS1085,Trevor Freeman,71,Male,Focus,Savings,Firm,2024-08-31,EXTRA_DATA
CUS1086,Stacie Thomas,25,MALE,End,NRI,System,18/07/2022,EXTRA_DATA
CUS1087,Ashley Green,49,Female,Chair,Savings,Themselves,12/19/2023,EXTRA_DATA
CUS1088,Laura Bailey,62,Female,Instead,Savings,Letter,22/01/2023,EXTRA_DATA
CUS1089,  Tonya Harris  ,36,F,Important,NRI,Outside,03/08/2022,EXTRA_DATA
INVALID_21,Sara Rivera,33,F,Structure,Savings,Provide,03/11/2024,EXTRA_DATA
CUS1091,Susan Allen,36,M,Financial,Current,Model,2022-07-04,EXTRA_DATA
CUS1092,Heather Adams,50,male,Around,Current,Energy,28/08/2022,EXTRA_DATA
CUS1093,Michael Graves,70,MALE,Life,Savings,No,19/09/2022,EXTRA_DATA
INVALID_97,Allen Lutz,51,female,Pull,nri,Push,01/06/2023,EXTRA_DATA
CUS1095,Paul Kim,80,m,Discover,Current,Fund,2023-07-13,EXTRA_DATA
CUS1096,  Shane Woodward  ,27,FEMALE,Side,SAVINGS,Huge,19/09/2024,EXTRA_DATA
CUS1097,Andrew Mckinney,73,Other,Pass,Current,Wall,2023-07-19,EXTRA_DATA
CUS1098,Brian Martinez,49,male,Instead,Fixed,Sure,05/12/2023,EXTRA_DATA
CUS0728,Lawrence Rowland,32,male,Nature,Fixed,Machine,05/01/2024,EXTRA_DATA
CUS1100,Michael Mann,27,Male,Must,Fixed,Up,03/25/2024,EXTRA_DATA
CUS1101,Madison Murphy,75,male,It,Fixed,Ago,05/12/2023,EXTRA_DATA
CUS1102,Kevin Douglas,38,male,Prevent,NRI,After,09/01/2024,EXTRA_DATA
CUS1103,Molly Bray,30,MALE,Arrive,Savings,Measure,08/19/2024,EXTRA_DATA
CUS1104,Susan Cook,59,MALE,Few,Fixed,Eight,2024-10-16,EXTRA_DATA
CUS1105,Nancy Moses,31,female,Someone,Fixed,Check,09/04/2023,EXTRA_DATA
CUS1106,Erin Martinez,79,F,Involve,Savings,Figure,12/25/2022,EXTRA_DATA
CUS1107,  William Hamilton  ,39,Other,Respond,Fixed,Economy,08-07-2023,EXTRA_DATA
CUS0946,Scott Hawkins,33,Female,Goal,Savings,Lot,05/05/2023,EXTRA_DATA
CUS1109,Gary Thompson,66,Female,Thus,Fixed,Property,12-03-2022,EXTRA_DATA
CUS1110,Michael Gates,19,M,For,NRI,Hundred,22-09-2024,EXTRA_DATA
CUS1111,Philip Cain,Sixty Five,MALE,Half,Savings,Vote,2024-07-26,EXTRA_DATA
CUS1112,Brett Myers,64,m,Rest,Savings,Deep,2022-12-21,EXTRA_DATA
CUS1113,Ronald Myers,70,female,Defense,Fixed,Finally,27/06/2022,EXTRA_DATA
CUS1114,Veronica Humphrey,33,m,Student,Fixed,Research,09-07-2022,EXTRA_DATA
CUS0889,  Richard Hanna  ,80,FEMALE,Radio,Fixed,Might,29/01/2024,EXTRA_DATA
CUS1116,  Kristen Fisher  ,32,FEMALE,Maintain,Fixed,Care,2023-05-02,EXTRA_DATA
CUS1117,Donna Pratt,69,FEMALE,Live,current,Direction,2023-10-30,EXTRA_DATA
CUS1118,Jessica Scott,48,FEMALE,Pretty,Fixed,Significant,09/27/2023,EXTRA_DATA
CUS1119,Brandon Miles,26,M,Next,Fixed,Message,18/04/2023,EXTRA_DATA
INVALID_92,Vicki Morris,29,Male,Mr,Current,Road,13/05/2022,EXTRA_DATA
CUS1121,Jill Mosley,20,m,Almost,NRI,Big,06/04/2023,EXTRA_DATA
CUS1122,Julia Newton,74,M,Care,NRI,Day,06/23/2022,EXTRA_DATA
INVALID_81,Christopher Finley,41,M,Perhaps,Fixed,War,02/20/2022,EXTRA_DATA
CUS1124,Andre Rodriguez,76,M,Building,fixed,Nothing,04/04/2022,EXTRA_DATA
CUS1125,Patricia Parker,70,MALE,Each,Fixed,Speech,07/13/2024,EXTRA_DATA
INVALID_41,Kelly Williams,74,Female,Leg,current,Article,12/24/2023,EXTRA_DATA
CUS1127,Steven Matthews,53,Female,Indeed,Savings,Beat,03/14/2023,EXTRA_DATA
CUS1128,Lori Perez,33,F,Total,Savings,Last,2024-06-04,EXTRA_DATA
CUS1129,Cassie Mendoza,59,Female,Former,Current,Baby,12-02-2024,EXTRA_DATA
CUS1130,Kevin Campbell,30,FEMALE,From,FIXED,Decide,11/12/2023,EXTRA_DATA
CUS1131,  Kevin Sanders  ,44,FEMALE,Fight,NRI,Treatment,23-02-2024,EXTRA_DATA
CUS1132,Ryan Jackson,18,female,Single,NRI,Girl,20/09/2024,EXTRA_DATA
CUS1133,  Jennifer Lopez  ,28,male,Result,Savings,Enjoy,16/08/2023,EXTRA_DATA
CUS1134,James Castillo,29,MALE,Young,fixed,Agree,03/26/2024,EXTRA_DATA
CUS1135,Janet Diaz,Twenty,M,Fish,Savings,Game,03/16/2022,EXTRA_DATA
CUS1136,  Jacqueline Sanders  ,52,MALE,Class,current,Theory,29/09/2024,EXTRA_DATA
CUS1137,Jennifer Williams,51,female,Within,NRI,Cost,06/27/2024,EXTRA_DATA
CUS1138,  Matthew Summers  ,75,MALE,Available,Current,Explain,09/12/2022,EXTRA_DATA
CUS1139,Margaret Blair,39,FEMALE,Administration,nri,Energy,11/02/2024,EXTRA_DATA
CUS1140,Kim Blair,Sixty Five,female,Foreign,NRI,Feel,06/19/2022,EXTRA_DATA
CUS1141,Justin Lowery,42,MALE,New,Fixed,Become,2024-06-05,EXTRA_DATA
CUS1142,Danny Miles,54,male,Capital,NRI,Standard,2022-11-10,EXTRA_DATA
CUS1143,  James Massey  ,41,MALE,Me,Savings,Local,2022-06-19,EXTRA_DATA
CUS1144,Fred Dawson,73,Female,He,NRI,Network,10/03/2024,EXTRA_DATA
CUS1145,Robert Ellis,38,FEMALE,Recent,NRI,Significant,15-07-2022,EXTRA_DATA
CUS1146,  Anthony Garcia  ,26,FEMALE,Executive,NRI,Particularly,02/05/2022,EXTRA_DATA
CUS1147,Michael Cabrera,-5,male,Break,NRI,Air,2022-03-02,EXTRA_DATA
CUS1148,Keith Thompson,60,male,Bill,Current,Assume,2022-09-18,EXTRA_DATA
CUS1149,Ronald Dalton,65,male,Laugh,NRI,Course,20-03-2024,EXTRA_DATA
CUS1150,Anna Yang,51,MALE,Music,NRI,Must,12/11/2023,EXTRA_DATA
CUS1151,  Melissa Potter  ,64,F,Front,Savings,Option,25-10-2023,EXTRA_DATA
CUS1152,Laura Mullen,30,m,Crime,Fixed,Next,12/26/2022,EXTRA_DATA
CUS1153,Jennifer Wright,51,FEMALE,Ok,Current,Someone,26/12/2023,EXTRA_DATA
CUS1154,Bonnie Nixon,69,Male,She,Current,Rule,12-02-2023,EXTRA_DATA
CUS1155,Nicole Lara,36,Other,Lawyer,Savings,Do,05/07/2023,EXTRA_DATA
CUS1156,Nicole Finley,42,Other,Ask,NRI,Yard,26/04/2022,EXTRA_DATA
CUS1157,Catherine Berg,43,m,Something,Fixed,Artist,09-11-2023,EXTRA_DATA
CUS1158,Carlos Tyler,62,FEMALE,Culture,Savings,Likely,2022-09-02,EXTRA_DATA
CUS1159,Maria Wilson,54,female,Seven,Savings,Might,11/22/2024,EXTRA_DATA
CUS1160,Adam Martin,23,F,Information,Savings,Whatever,2024-11-12,EXTRA_DATA
CUS1161,Peter Espinoza,71,F,Appear,Savings,Although,2022-09-07,EXTRA_DATA
CUS1162,Patrick Hale,63,MALE,Again,Fixed,Situation,30/12/2022,EXTRA_DATA
CUS1163,Jonathan Adams,59,m,Fill,Fixed,Which,2024-06-09,EXTRA_DATA
CUS1164,Kelsey Farmer,Sixty Five,m,Fill,Savings,Seek,10/08/2022,EXTRA_DATA
CUS1165,Logan Zamora,80,FEMALE,Them,Savings,Piece,07/10/2024,EXTRA_DATA
INVALID_35,Ronald Cross,57,Other,Civil,Current,Population,16/05/2022,EXTRA_DATA
CUS1167,Stephanie Williams,37,Other,Final,NRI,Happen,07/24/2023,EXTRA_DATA
CUS1168,Joshua Miller,18,MALE,Lot,NRI,Book,01/06/2023,EXTRA_DATA
CUS1169,Richard Brooks,29,female,Other,NRI,Challenge,2023-02-08,EXTRA_DATA
CUS1170,Joanna Allen,25,MALE,Practice,NRI,Own,20-11-2024,EXTRA_DATA
CUS1171,Ryan Taylor,70,m,Production,Current,Network,2023-02-28,EXTRA_DATA
CUS1172,Kristin Hayes,0,Female,People,NRI,Protect,02/05/2024,EXTRA_DATA
CUS1173,  James Lane  ,54,MALE,Design,CURRENT,Prevent,20-05-2024,EXTRA_DATA
CUS1174,  Ashley Campos  ,52,Other,Politics,Current,Couple,2024-12-25,EXTRA_DATA
CUS1175,Jason Hicks,46,M,Television,NRI,There,19/12/2022,EXTRA_DATA
CUS1176,Mark Brooks,58,female,Administration,Current,Science,16/10/2023,EXTRA_DATA
CUS1177,  Ryan Collins  ,44,Female,Course,Fixed,About,17-05-2024,EXTRA_DATA
CUS1178,  Derrick Rodriguez  ,36,F,Together,Fixed,Team,01-09-2023,EXTRA_DATA
CUS1179,Gregory Johnson,78,Male,Price,Savings,Perhaps,20/07/2023,EXTRA_DATA
CUS1180,Juan Trevino,78,female,Agreement,NRI,May,23-11-2024,EXTRA_DATA
CUS1181,Joseph Palmer,48,Male,Force,NRI,Bag,2024-07-02,EXTRA_DATA
CUS1182,Brandon Hayes,78,Male,Energy,Current,Believe,28-11-2022,EXTRA_DATA
CUS1183,Daniel Miller,20,Male,Sister,NRI,Minute,2024-02-02,EXTRA_DATA
CUS1184,David Paul,73,Male,Modern,Current,Spring,2022-10-22,EXTRA_DATA
CUS1185,Sabrina Marshall,41,Female,Wide,Savings,Material,30-04-2023,EXTRA_DATA
CUS1186,Larry Woodward,63,Female,Be,Current,Data,12/05/2022,EXTRA_DATA
CUS1187,  Amber Fowler  ,49,male,Half,NRI,Write,02/05/2024,EXTRA_DATA
CUS1188,Nicole Lewis,25,Other,Player,Fixed,Feeling,11/19/2022,EXTRA_DATA
CUS1189,Janet Hernandez,80,Female,Administration,Fixed,News,2023-03-17,EXTRA_DATA
CUS1190,Sarah Palmer,38,Other,One,NRI,Hard,12/31/2022,EXTRA_DATA
CUS1191,Virginia Henry,80,m,White,Savings,Tell,17-04-2023,EXTRA_DATA
CUS1192,Carol Evans,150,female,Offer,Current,Truth,06/13/2024,EXTRA_DATA
CUS1193,Nicholas Higgins,27,female,Operation,NRI,During,12/12/2023,EXTRA_DATA
CUS1194,Steven Sullivan,65,Other,Contain,NRI,Left,19-02-2024,EXTRA_DATA
CUS1195,Timothy Morales,45,F,Gun,Savings,Beautiful,2022-09-16,EXTRA_DATA
CUS1196,Jacob May,68,MALE,Garden,Current,Wonder,13-04-2023,EXTRA_DATA
CUS1197,David Patel,27,m,Four,Fixed,Leg,05-01-2022,EXTRA_DATA
INVALID_16,Ariana Thomas,59,Female,Toward,Fixed,Particular,02/22/2023,EXTRA_DATA
CUS1199,Jesus Mann,54,F,Minute,Nri,American,2022-08-16,EXTRA_DATA
CUS1200,Megan Kim,56,F,Over,Fixed,Land,29-04-2023,EXTRA_DATA
INVALID_36,Richard Smith,75,Other,Per,Fixed,That,02-12-2022,EXTRA_DATA
CUS1202,Lisa Washington,46,F,Sing,Current,Size,2024-07-01,EXTRA_DATA
CUS1203,Teresa Crane,75,F,Hear,savings,Clearly,21-05-2024,EXTRA_DATA
CUS1204,Sandra Flores,150,F,Approach,Fixed,Subject,2022-01-30,EXTRA_DATA
CUS1205,Robert Olson,54,female,Perhaps,Fixed,Interesting,11/12/2023,EXTRA_DATA
CUS1206,  Jason Silva  ,36,m,Ground,Current,Daughter,19/09/2024,EXTRA_DATA
CUS1207,Amanda Mahoney,60,female,Star,Savings,Pick,21/08/2024,EXTRA_DATA
CUS1208,Kevin Washington,65,Male,Every,NRI,Reveal,01/11/2023,EXTRA_DATA
CUS1209,Shannon Bailey,75,female,Idea,Current,Eight,02-11-2022,EXTRA_DATA
CUS1210,Danielle Munoz,Twenty,Female,Economic,Savings,Difference,06/18/2022,EXTRA_DATA
CUS1211,  Tristan Kennedy  ,34,male,Have,Savings,Serious,04/10/2023,EXTRA_DATA
CUS1212,Austin Sparks,29,Other,Source,Savings,Care,2023-01-25,EXTRA_DATA
CUS1213,Katherine Martinez,Sixty Five,Female,Police,Savings,And,16-08-2022,EXTRA_DATA
CUS1214,Brian James,Thirty Four,M,Reason,Fixed,Real,28/04/2024,EXTRA_DATA
CUS1215,Jorge James,62,male,About,Savings,Reality,2022-12-21,EXTRA_DATA
CUS1216,Heather Diaz,67,Other,Dark,Fixed,Attorney,2024-08-06,EXTRA_DATA
CUS1217,Julie Moreno,Sixty Five,male,Into,Current,Right,2022-05-10,EXTRA_DATA
CUS0303,Christopher Kennedy,42,FEMALE,Response,NRI,But,12/03/2024,EXTRA_DATA
CUS1219,Catherine Romero,37,MALE,Such,NRI,Join,2022-12-15,EXTRA_DATA
CUS1220,  Rebecca Roy  ,35,Male,Really,Savings,Star,31/10/2023,EXTRA_DATA
CUS1221,Lauren Long,32,M,There,Savings,Arrive,07/17/2024,EXTRA_DATA
CUS1222,Christine Holmes,150,MALE,Take,Fixed,Attention,02-05-2022,EXTRA_DATA
CUS1223,Elizabeth Mccarthy,59,Other,Statement,CURRENT,Personal,09/03/2023,EXTRA_DATA
CUS1224,Kelli Smith,60,Other,Program,Fixed,Phone,02/10/2023,EXTRA_DATA
CUS1225,Victor Richardson,80,female,Heart,Current,Government,02-11-2022,EXTRA_DATA
CUS1226,Travis Skinner,18,M,Charge,Savings,Other,22-07-2024,EXTRA_DATA
CUS1227,  Alexis Robinson  ,21,Other,Professional,Savings,East,03/06/2022,EXTRA_DATA
CUS1228,Dennis Adams,150,Male,Score,Fixed,Eat,23-08-2022,EXTRA_DATA
CUS1229,Gary Tyler,33,Male,Financial,Savings,Sense,2024-05-20,EXTRA_DATA
CUS1230,Christian Wilkinson,48,FEMALE,Full,Current,Available,22/02/2024,EXTRA_DATA
CUS1231,Julie Kim,77,F,However,Savings,System,12/12/2024,EXTRA_DATA
CUS1232,Rachel Mills,34,Other,Necessary,NRI,Particular,02/07/2023,EXTRA_DATA
CUS1233,Steven Montgomery,Thirty Four,Male,Participant,Fixed,Go,2023-07-21,EXTRA_DATA
CUS1234,Larry Payne,71,M,Participant,Fixed,Later,08-06-2022,EXTRA_DATA
CUS1235,  Erica Montgomery  ,67,MALE,Old,Current,Who,25-08-2022,EXTRA_DATA
CUS1236,  Victoria Powers  ,30,M,Long,Fixed,Movie,2022-07-13,EXTRA_DATA
CUS1237,Thomas Horn,25,MALE,State,Current,Perhaps,19-06-2022,EXTRA_DATA
CUS1238,Walter Edwards,35,Male,Discover,Current,Party,13/04/2023,EXTRA_DATA
CUS1239,Nicholas Camacho,77,Other,Move,Savings,Agent,03/02/2023,EXTRA_DATA
CUS1240,Steven Dunlap,69,Male,Talk,NRI,Able,2024-04-18,EXTRA_DATA
CUS1241,Bruce Murphy,62,Male,Star,fixed,Suddenly,05-11-2023,EXTRA_DATA
CUS1242,Nathan Potter,28,m,Modern,NRI,Range,05/09/2024,EXTRA_DATA
CUS1243,Samantha Rivas,0,female,Resource,Fixed,Bar,07/28/2022,EXTRA_DATA
CUS1244,Billy Reed,51,Other,Million,Current,Forget,05-10-2022,EXTRA_DATA
CUS1245,James Anderson,40,FEMALE,Bank,Savings,Part,28/02/2023,EXTRA_DATA
CUS1246,Scott Sanchez,-5,FEMALE,Notice,Savings,Pm,16/11/2024,EXTRA_DATA
CUS1247,  Rose Davis  ,33,m,House,fixed,Voice,05/12/2024,EXTRA_DATA
CUS1248,  Rachel Brown  ,48,male,Fly,Fixed,Go,25/07/2023,EXTRA_DATA
CUS1249,Elizabeth Thompson,-5,MALE,Card,NRI,Mrs,21-02-2024,EXTRA_DATA
CUS1250,Christopher Mason,63,MALE,Purpose,Savings,Individual,26/12/2024,EXTRA_DATA
CUS1058,Cheryl Jackson,59,M,Difference,Fixed,Between,2023-09-07,EXTRA_DATA
CUS1252,Michael Faulkner,65,M,Painting,Current,Person,02/12/2024,EXTRA_DATA
CUS1253,Elizabeth Sanchez,39,M,Around,NRI,Run,01/24/2023,EXTRA_DATA
CUS0779,Christopher Rice,47,Other,Detail,Current,Sort,03/05/2022,EXTRA_DATA
CUS1255,Peter Phillips,43,Other,Usually,Fixed,Miss,2023-03-10,EXTRA_DATA
INVALID_17,Luke Dalton,66,m,School,Nri,Ability,28-08-2022,EXTRA_DATA
INVALID_98,Katrina Dillon,54,male,Result,NRI,Born,21-06-2023,EXTRA_DATA
CUS1258,Benjamin Simpson,43,MALE,Expect,NRI,Big,10/04/2024,EXTRA_DATA
CUS1259,Christine Maynard,49,FEMALE,Explain,Fixed,Green,17-06-2022,EXTRA_DATA
INVALID_92,Adam Herman,77,Male,Carry,NRI,Pattern,12/01/2024,EXTRA_DATA
CUS1261,Nichole Oliver,68,F,General,Fixed,Model,2022-02-05,EXTRA_DATA
CUS1262,Craig Herrera,29,F,Site,NRI,Better,03/07/2022,EXTRA_DATA
CUS1263,Shane Clark,32,FEMALE,Class,Current,Court,03/06/2022,EXTRA_DATA
CUS1264,  Dan Frost  ,28,Female,Paper,Current,Tonight,13/03/2022,EXTRA_DATA
CUS1265,  Kayla Lopez  ,65,M,Talk,Current,Stock,06/11/2023,EXTRA_DATA
CUS1266,Deanna Rodriguez,56,Male,Adult,Fixed,Deep,08/01/2023,EXTRA_DATA
CUS1267,Nicholas Hopkins,62,Male,Difficult,Savings,Certainly,13/11/2022,EXTRA_DATA
CUS1268,Tammy Saunders,79,Male,Prove,Fixed,Key,03/03/2022,EXTRA_DATA
CUS1269,Johnny Rodriguez,Twenty,MALE,Until,Savings,Indeed,21-02-2022,EXTRA_DATA
CUS1270,  Kathleen Torres  ,32,FEMALE,Far,Current,Sister,19-01-2024,EXTRA_DATA
CUS1271,Richard Ruiz,63,m,Kid,Current,That,2022-06-03,EXTRA_DATA
CUS1272,Lawrence Leonard,Twenty,female,Despite,NRI,Live,04/09/2024,EXTRA_DATA
CUS1273,Morgan Cummings,65,Male,Message,Current,Or,01/10/2022,EXTRA_DATA
CUS1274,Scott Higgins,23,m,This,Savings,Build,24-11-2023,EXTRA_DATA
CUS1275,Brittany White,0,F,Interesting,Fixed,Blue,04/18/2024,EXTRA_DATA
CUS1276,Matthew Carpenter,75,FEMALE,Hospital,NRI,May,2022-02-06,EXTRA_DATA
CUS1277,Stephanie Moore,79,male,Tonight,Current,Reality,2024-07-01,EXTRA_DATA
CUS1278,Erica Schneider,41,Female,American,NRI,Film,08/15/2023,EXTRA_DATA
CUS1279,Gregory Hernandez,47,male,Size,Savings,Science,23/08/2023,EXTRA_DATA
CUS1280,Douglas Neal,34,male,Catch,NRI,Between,23/10/2023,EXTRA_DATA
CUS1281,  Danny Church  ,47,MALE,With,savings,Tree,04/28/2024,EXTRA_DATA
CUS1282,  Parker Porter  ,28,Male,Church,Fixed,Film,2023-11-17,EXTRA_DATA
CUS1129,Keith Gray,33,FEMALE,Reason,Fixed,Itself,2022-11-15,EXTRA_DATA
CUS1284,Fernando Kelley,42,male,Without,Current,Actually,2023-12-31,EXTRA_DATA
CUS1285,Stacey Bowman,28,female,True,NRI,Thus,03/09/2024,EXTRA_DATA
CUS1286,James Rivera,53,Female,Military,Savings,Under,2024-07-19,EXTRA_DATA
CUS1287,Martin Garza,71,F,Loss,Current,Then,07/03/2023,EXTRA_DATA
CUS1288,Christina Chan,54,MALE,Its,Savings,Level,17-02-2024,EXTRA_DATA
CUS1289,Dylan Obrien,74,F,Participant,Current,Production,09-10-2022,EXTRA_DATA
CUS0384,Joanna Garcia,41,male,His,Savings,Drop,23-03-2022,EXTRA_DATA
CUS1291,Sean Burke,64,MALE,Letter,Current,Yard,24/05/2022,EXTRA_DATA
CUS1292,  Patricia Vega  ,53,Female,Republican,Savings,Billion,2022-04-01,EXTRA_DATA
CUS1293,Marie Bush,24,F,Pull,Fixed,Cold,2023-06-21,EXTRA_DATA
CUS1294,Ryan Williams,36,FEMALE,Act,Current,Environment,08/18/2024,EXTRA_DATA
CUS1295,Frank Adams,70,Female,Discussion,Current,Movie,2023-04-05,EXTRA_DATA
CUS1296,Anthony Macdonald,49,Male,Doctor,fixed,See,30/07/2024,EXTRA_DATA
CUS1297,  Thomas Anderson  ,78,Male,Best,Savings,Simply,17-03-2024,EXTRA_DATA
CUS1298,Sonya Brown,59,Female,Price,Fixed,Include,06-06-2023,EXTRA_DATA
CUS1299,John Ramirez,78,FEMALE,Sure,Current,Seven,04/01/2024,EXTRA_DATA
CUS1300,Sabrina Eaton,69,m,Question,NRI,Leader,05/12/2022,EXTRA_DATA
CUS1301,Carol Kemp,29,female,Key,Fixed,Item,2023-06-11,EXTRA_DATA
CUS1302,  Brandy Cooper  ,73,female,Upon,Savings,Key,09/02/2023,EXTRA_DATA
CUS1303,Billy Simmons,43,FEMALE,News,Savings,Nor,16/10/2024,EXTRA_DATA
CUS1304,Katie Jones,39,MALE,Time,Fixed,Despite,07/27/2022,EXTRA_DATA
CUS1305,Diane Gardner,35,F,Product,NRI,Stay,2022-07-06,EXTRA_DATA
CUS1306,Francis Duran,54,Female,Education,NRI,Note,01/05/2024,EXTRA_DATA
CUS1307,Jennifer Vasquez,39,MALE,Toward,NRI,Energy,16-02-2022,EXTRA_DATA
CUS1308,Maria Barnes,42,M,Your,Fixed,Year,2023-04-29,EXTRA_DATA
CUS1309,Mackenzie Williams,Twenty,F,Door,Fixed,Expect,11/04/2023,EXTRA_DATA
CUS1310,Deborah Parks,71,Other,Sure,Fixed,She,07/11/2022,EXTRA_DATA
INVALID_98,Michelle Shannon,71,F,Need,Current,Return,12/04/2022,EXTRA_DATA
CUS1312,Joshua Rice,80,Female,People,Savings,Civil,24/06/2022,EXTRA_DATA
CUS1313,  Matthew Castro  ,51,Female,Receive,Savings,Source,20-08-2022,EXTRA_DATA
CUS1314,  Damon Morris  ,76,F,Economic,NRI,Would,12/06/2022,EXTRA_DATA
CUS1315,Shelby Harrington,59,M,Win,Fixed,Them,09/11/2023,EXTRA_DATA
CUS1316,Brandy Alvarado,75,female,Agency,Fixed,Public,29/10/2022,EXTRA_DATA
CUS1317,David Lopez,59,F,Woman,Fixed,Price,30/01/2022,EXTRA_DATA
CUS1318,Christina Johnson,80,Other,Himself,Savings,Nice,08/07/2023,EXTRA_DATA
CUS1319,Megan Ross,47,male,Tough,Savings,Official,19-07-2024,EXTRA_DATA
CUS1320,  Megan Campos  ,25,Female,Teacher,Current,Sit,31/10/2024,EXTRA_DATA
CUS1321,Mary Sweeney,76,Other,Operation,NRI,Believe,03-06-2023,EXTRA_DATA
CUS1322,Michael Sanchez,22,MALE,Specific,Current,Method,2022-07-24,EXTRA_DATA
CUS1323,Kiara Barnes,47,Male,Coach,Current,Instead,05/23/2023,EXTRA_DATA
CUS1324,Patricia Saunders,64,m,Officer,Savings,School,21/10/2023,EXTRA_DATA
CUS1325,Melissa Curtis,63,M,Here,Current,Them,11/25/2023,EXTRA_DATA
CUS1326,Chad Powell,50,Male,Also,NRI,Report,2023-07-04,EXTRA_DATA
CUS1327,Adam Doyle,40,F,Style,NRI,Because,03/10/2024,EXTRA_DATA
INVALID_91,Christina Torres,70,m,Approach,Current,One,08-12-2022,EXTRA_DATA
CUS1201,Bradley Johnson,50,female,Fill,Savings,Type,17/12/2022,EXTRA_DATA
CUS1330,Steven Brown,62,Male,Social,Current,National,2023-01-13,EXTRA_DATA
CUS1331,Kimberly Hughes,30,female,Page,Current,Lose,24-12-2023,EXTRA_DATA
CUS1332,Brian Miller,61,M,Probably,Savings,Drug,2023-08-28,EXTRA_DATA
CUS1333,Sara Anthony,41,female,Painting,FIXED,Season,07-09-2024,EXTRA_DATA
CUS1334,James Turner,60,FEMALE,Change,Current,Country,01/01/2023,EXTRA_DATA
CUS1335,Jose Wade,54,Other,Prepare,Savings,What,12/08/2024,EXTRA_DATA
CUS1336,Kevin Nixon,32,female,Actually,Savings,What,10/12/2022,EXTRA_DATA
CUS1337,  Crystal Williams  ,46,FEMALE,Majority,Savings,Indeed,04/11/2022,EXTRA_DATA
CUS1338,Daniel Nichols,Sixty Five,female,Ok,Current,Home,04/10/2023,EXTRA_DATA
INVALID_30,William Cox,54,female,Structure,NRI,Ability,2022-12-10,EXTRA_DATA
CUS1340,Cody Lopez,150,Other,Social,Fixed,Green,2023-11-13,EXTRA_DATA
CUS1341,Michele Day,40,Female,Event,Fixed,Lose,06/26/2023,EXTRA_DATA
CUS1342,David Brown,31,male,Summer,NRI,Edge,18/03/2023,EXTRA_DATA
CUS1343,  Amanda Parrish  ,59,FEMALE,Yourself,Savings,Stand,01/15/2023,EXTRA_DATA
CUS1344,Michael Williams,44,Male,Surface,FIXED,Find,08-10-2023,EXTRA_DATA
CUS1138,  Dana Silva  ,36,Female,Indicate,NRI,Now,05/15/2022,EXTRA_DATA
CUS1346,Cheryl Jones,73,m,Bar,Savings,Job,05/07/2022,EXTRA_DATA
CUS1347,Alec Travis,28,Male,Present,savings,Laugh,12/07/2023,EXTRA_DATA
CUS1348,  Angela Castillo  ,35,F,They,Current,Write,07/19/2024,EXTRA_DATA
CUS1349,Lynn Dean,52,Male,Rule,Current,Bit,05-07-2023,EXTRA_DATA
CUS1350,Jerry Gordon,35,Male,Store,NRI,Herself,01-11-2022,EXTRA_DATA
INVALID_54,Alicia King,18,MALE,Edge,NRI,During,2023-05-06,EXTRA_DATA
CUS1352,Lisa Beck,26,Female,Account,Savings,Seek,29-01-2023,EXTRA_DATA
CUS1353,Bradley Baker,47,female,Mrs,Current,All,25-09-2024,EXTRA_DATA
CUS1354,Joseph Walters,35,Male,Five,NRI,War,23/09/2023,EXTRA_DATA
CUS1355,Jessica Hickman,23,M,Red,NRI,Fish,31-01-2024,EXTRA_DATA
CUS1356,Barbara Edwards,22,F,We,Current,Degree,06/12/2022,EXTRA_DATA
CUS1357,Lindsey Reid,21,Female,Around,Current,Scientist,03-02-2022,EXTRA_DATA
INVALID_10,Troy Daniel,54,male,Paper,Current,Remain,22/04/2023,EXTRA_DATA
CUS1359,Amy Hunter,58,FEMALE,However,Fixed,Feel,19-10-2022,EXTRA_DATA
CUS1360,Tamara Rose,44,M,Among,NRI,Particularly,2024-04-27,EXTRA_DATA
CUS1361,Chad Kelly,62,male,Onto,NRI,Campaign,08/27/2024,EXTRA_DATA
CUS1362,Candice Vargas,39,m,Painting,Current,Left,10/09/2023,EXTRA_DATA
CUS1363,Jeffrey Reynolds,67,female,Church,Savings,Song,23/04/2023,EXTRA_DATA
CUS1364,Melissa Mills,77,F,Space,Savings,View,26/01/2023,EXTRA_DATA
CUS1365,Katrina Davies,71,Female,Present,NRI,Building,09/12/2023,EXTRA_DATA
