StudentID,Name,Age,Gender,EnrollmentDate,CourseID,HospitalID,Status,ExtraColumn
STU1307,Micheal Barker,Thirty Four,MALE,2023-02-10,COU0013,HOS0015,Graduated,EXTRA_DATA
STU1308,  Anna Jones  ,31,F,06-07-2024,COU0016,HOS0016,Dropped,EXTRA_DATA
STU1309,Ashley Weaver,46,M,01/07/2023,COU0003,HOS0001,Suspended,EXTRA_DATA
STU1310,Gregory Navarro,26,M,04-12-2022,COU0012,HOS0014,Dropped,EXTRA_DATA
STU0713,Evan Singleton,42,FEMALE,11-05-2022,COU0010,HOS0020,Active,EXTRA_DATA
STU1312,Erica Neal,49,female,01/17/2024,COU0008,HOS9999,Suspended,EXTRA_DATA
STU1313,Roger Hampton,30,Other,30/01/2022,COU0020,HOS0008,Graduated,EXTRA_DATA
STU0048,Valerie Anderson,43,Female,10-11-2024,COU0016,HOS0014,Suspended,EXTRA_DATA
STU1315,Bradley George,78,m,2024-07-14,COU0014,HOS0015,Active,EXTRA_DATA
STU1316,John Butler,39,Male,10/12/2022,COU0007,HOS0010,Active,EXTRA_DATA
STU0032,Joshua Hawkins,41,Other,16-02-2023,COU0020,HOS0002,Suspended,EXTRA_DATA
STU1318,Kimberly Jenkins,63,female,04-12-2022,COU9999,HOS0010,Suspended,EXTRA_DATA
STU0973,David Allen,0,Other,2024-07-06,COU0017,HOS0006,Dropped,EXTRA_DATA
STU1320,Cheryl Thompson,62,FEMALE,11/20/2022,COU0007,HOS0002,Dropped,EXTRA_DATA
STU1321,Christina Scott,31,F,11/30/2023,COU0009,HOS0017,Suspended,EXTRA_DATA
STU1322,John Cox,78,Male,09/23/2022,COU9999,HOS0007,Active,EXTRA_DATA
STU1323,Chris Briggs,-5,m,18/01/2023,COU0019,HOS0015,Active,EXTRA_DATA
STU1324,Kimberly Phillips,25,M,2024-04-04,COU0008,HOS0017,Dropped,EXTRA_DATA
STU1325,Nancy Parker,36,MALE,04-04-2023,COU0013,HOS0004,Suspended,EXTRA_DATA
STU1326,Jerome Hernandez,80,Other,01-08-2024,COU0010,HOS0006,Active,EXTRA_DATA
STU1327,Shelly Rivers,41,MALE,14/12/2022,COU0013,HOS9999,Active,EXTRA_DATA
STU1328,Amy Luna,28,F,01/12/2024,COU0016,HOS0012,Suspended,EXTRA_DATA
STU1329,Ashley James,75,Male,07/18/2022,COU0008,HOS0020,Active,EXTRA_DATA
STU1330,William Brown,18,FEMALE,08-12-2022,COU0005,HOS0015,Suspended,EXTRA_DATA
STU1331,Kenneth Ballard,38,Male,2022-05-26,COU0006,HOS0014,Active,EXTRA_DATA
STU1332,  Devon Lewis  ,72,female,15-01-2023,COU0019,HOS0008,GRADUATED,EXTRA_DATA
STU1333,Brian Powell,59,m,01/08/2023,COU9999,HOS0010,Graduated,EXTRA_DATA
STU1334,Julie Edwards,34,M,2024-11-15,COU0008,HOS0014,Graduated,EXTRA_DATA
STU1335,Sara Cook,20,m,2022-10-17,COU0001,HOS0015,Graduated,EXTRA_DATA
STU1336,  Lucas Nelson  ,60,female,01-02-2024,COU0012,HOS0011,Dropped,EXTRA_DATA
STU1337,Matthew Meyer,57,Other,2022-02-22,COU0009,HOS0015,Graduated,EXTRA_DATA
STU1338,Ellen Mendez,46,M,10-03-2022,COU0009,HOS0002,Dropped,EXTRA_DATA
STU1339,Leonard Malone,69,male,03/08/2023,COU0010,HOS0005,Suspended,EXTRA_DATA
STU1340,Jennifer Robinson,77,MALE,01-12-2023,COU0018,HOS0019,Graduated,EXTRA_DATA
STU1341,Christina Robinson,32,female,21-06-2022,COU0011,HOS0009,Active,EXTRA_DATA
STU1342,  Alexis Kennedy  ,46,female,2022-03-28,COU0013,HOS0016,Suspended,EXTRA_DATA
STU1343,  Carla Nelson  ,33,Female,23-06-2024,COU9999,HOS0015,Suspended,EXTRA_DATA
STU1344,  Erika Calhoun  ,36,FEMALE,02/17/2023,COU0013,HOS0017,Suspended,EXTRA_DATA
STU1345,Beth Mccarthy,31,female,21-12-2023,COU0014,HOS9999,Suspended,EXTRA_DATA
STU1346,Kristin Daniel,63,male,02/07/2023,COU0003,HOS0008,Active,EXTRA_DATA
STU1347,James Meadows,72,FEMALE,30/09/2022,COU0001,HOS0018,Active,EXTRA_DATA
STU1348,Ryan Silva,44,Other,13-03-2023,COU0008,HOS0002,Graduated,EXTRA_DATA
INVALID_29,Anna Johnson,58,m,26/12/2024,COU0018,HOS0017,Active,EXTRA_DATA
STU1350,Wendy Abbott,33,Female,09/13/2023,COU0020,HOS0015,Dropped,EXTRA_DATA
STU1351,Amber Schroeder,58,Female,20/05/2023,COU0007,HOS0015,Dropped,EXTRA_DATA
STU1352,Jody Lewis,40,male,10/15/2023,COU0016,HOS0019,Dropped,EXTRA_DATA
STU1353,  Ronald Wong  ,52,MALE,12/21/2023,COU0006,HOS0003,Graduated,EXTRA_DATA
STU1354,Amanda Zuniga,79,M,23/09/2023,COU0018,HOS0005,Active,EXTRA_DATA
STU1355,  Michael Juarez  ,74,Female,06/25/2022,COU0008,HOS0002,Dropped,EXTRA_DATA
STU1356,John Peterson,59,male,2024-10-23,COU0006,HOS0012,Active,EXTRA_DATA
STU1357,Nancy Stuart,21,FEMALE,2023-06-13,COU0010,HOS0002,Graduated,EXTRA_DATA
STU1358,  Nathan Parsons  ,28,F,14-04-2023,COU0010,HOS0019,Dropped,EXTRA_DATA
STU1359,Austin Wilson,73,M,18/06/2023,COU0004,HOS0020,Graduated,EXTRA_DATA
STU1360,Phillip Turner,55,F,07/22/2024,COU0004,HOS0011,ACTIVE,EXTRA_DATA
STU1361,Valerie Wilson,64,Male,08-04-2023,COU0012,HOS0002,Dropped,EXTRA_DATA
STU1362,April Parker,45,m,08/23/2024,COU0016,HOS0003,Suspended,EXTRA_DATA
STU1363,Robert Myers,63,female,13-10-2023,COU0007,HOS0004,Active,EXTRA_DATA
STU1364,Zachary Pollard,62,female,12-05-2023,COU0019,HOS0017,ACTIVE,EXTRA_DATA
STU1365,  Diane Whitaker  ,60,male,07/31/2023,COU0003,HOS0019,Active,EXTRA_DATA
STU1366,Jennifer Simmons,59,male,10/05/2022,COU0018,HOS0017,Graduated,EXTRA_DATA
STU1367,Ashley Munoz,69,male,2022-11-13,COU0004,HOS0001,Dropped,EXTRA_DATA
STU1368,Scott Mann,75,Other,2024-04-15,COU0004,HOS0003,Active,EXTRA_DATA
STU1369,Elizabeth Schmitt,60,Other,13-07-2022,COU0004,HOS0018,dropped,EXTRA_DATA
STU1370,Stephanie Hayes,Sixty Five,M,09-04-2022,COU0009,HOS0015,Dropped,EXTRA_DATA
STU1371,Kristi Thompson,43,male,18/06/2022,COU0004,HOS0020,Active,EXTRA_DATA
STU1372,Michael Smith,22,Male,02/24/2023,COU0020,HOS0009,Suspended,EXTRA_DATA
STU1373,Richard Gould,55,Other,27/07/2024,COU0018,HOS0015,graduated,EXTRA_DATA
STU1374,Marissa Beck,75,female,22-10-2024,COU0004,HOS0008,Graduated,EXTRA_DATA
STU1375,Lauren Phelps,67,FEMALE,06/09/2024,COU0006,HOS0014,active,EXTRA_DATA
STU1376,Hannah Zimmerman,Sixty Five,female,11/07/2024,COU0012,HOS0020,Graduated,EXTRA_DATA
STU1377,Lisa Burch,52,male,02-06-2022,COU0017,HOS0015,Active,EXTRA_DATA
STU1378,Anna Fleming,52,Male,2024-06-30,COU0010,HOS0018,DROPPED,EXTRA_DATA
STU1379,Jordan Brown,54,MALE,09/05/2023,COU0015,HOS0016,GRADUATED,EXTRA_DATA
STU1380,Dawn Ibarra,20,Other,21/10/2022,COU0003,HOS0006,Active,EXTRA_DATA
STU1381,  Sonya Watson  ,75,MALE,18-04-2024,COU0007,HOS0020,Dropped,EXTRA_DATA
STU1382,Angelica Williams,25,m,06/10/2022,COU0018,HOS0016,Graduated,EXTRA_DATA
STU1383,Todd Williams,23,M,12/03/2023,COU0007,HOS0007,Dropped,EXTRA_DATA
STU1384,Mark Macdonald,75,Other,22-05-2024,COU0013,HOS0017,Suspended,EXTRA_DATA
STU1385,Paul Salazar,63,m,16-01-2023,COU0007,HOS0009,Active,EXTRA_DATA
STU1386,Brent Walker,36,female,04-08-2022,COU0015,HOS0013,Suspended,EXTRA_DATA
STU1387,Isabella Oconnell,22,Female,27-08-2023,COU0010,HOS0012,Graduated,EXTRA_DATA
STU1388,Lisa Wright,Thirty Four,MALE,12/01/2023,COU0009,HOS0005,dropped,EXTRA_DATA
INVALID_78,Gregory Thornton,18,FEMALE,01/20/2024,COU0007,HOS0006,Active,EXTRA_DATA
STU1390,Margaret Johnson,39,FEMALE,25-11-2023,COU0014,HOS0012,Dropped,EXTRA_DATA
STU1391,Jesse Harmon,39,Other,09-11-2023,COU0016,HOS0018,Dropped,EXTRA_DATA
STU1392,Amanda Manning,33,m,03/16/2024,COU0004,HOS0014,Suspended,EXTRA_DATA
STU1393,  Anne Le  ,32,Female,11/11/2023,COU0007,HOS0017,Dropped,EXTRA_DATA
STU1394,Karen Arias,-5,female,05/07/2024,COU0017,HOS0019,Active,EXTRA_DATA
STU1395,Susan Martin,42,Female,11/08/2024,COU0008,HOS0003,Active,EXTRA_DATA
STU1396,Stephen Mason,79,Male,23/04/2022,COU0013,HOS0016,dropped,EXTRA_DATA
STU1397,Matthew Conley,65,FEMALE,27/03/2024,COU0014,HOS0003,Dropped,EXTRA_DATA
STU1398,Sarah Tran,66,F,2024-05-06,COU0003,HOS0018,ACTIVE,EXTRA_DATA
STU1399,Lisa Acosta,65,m,2023-04-29,COU0018,HOS0016,Suspended,EXTRA_DATA
STU1400,Matthew Gutierrez,58,Male,2022-01-31,COU0015,HOS0020,Active,EXTRA_DATA
STU1401,Joe Dennis,36,male,09/12/2023,COU0016,HOS0014,Dropped,EXTRA_DATA
STU1402,Joseph Larson,77,male,31-12-2022,COU0009,HOS0008,Suspended,EXTRA_DATA
STU1403,Crystal Smith,71,Other,18/06/2022,COU0009,HOS0001,Dropped,EXTRA_DATA
STU1404,  Nancy Turner  ,80,M,18-07-2022,COU0013,HOS0014,Dropped,EXTRA_DATA
STU1405,James Scott,80,Female,09/15/2023,COU9999,HOS0016,Dropped,EXTRA_DATA
STU0014,Tonya Jones,20,M,05/02/2023,COU0007,HOS0008,Graduated,EXTRA_DATA
STU1407,Kimberly Johnson,57,m,02/02/2024,COU0002,HOS0010,Active,EXTRA_DATA
INVALID_69,Heather Reeves,49,Male,2022-03-14,COU0009,HOS0011,Dropped,EXTRA_DATA
STU1409,Amanda Hernandez,55,FEMALE,09/02/2023,COU0011,HOS9999,Dropped,EXTRA_DATA
STU1410,Robert Larson,55,Male,2023-10-01,COU0018,HOS0013,Dropped,EXTRA_DATA
STU1411,Steve Wheeler,-5,Female,28-03-2022,COU0016,HOS0016,Graduated,EXTRA_DATA
STU1412,  Alexa Schmitt  ,76,female,2022-02-17,COU0007,HOS0011,Suspended,EXTRA_DATA
STU1413,Jillian Burke,Twenty,F,2022-06-02,COU0011,HOS0009,Dropped,EXTRA_DATA
STU1414,Javier Christensen,21,M,27-05-2022,COU0007,HOS0003,Graduated,EXTRA_DATA
STU1415,Teresa Mcclure,62,Female,2024-10-30,COU0018,HOS0009,Suspended,EXTRA_DATA
STU1416,Wendy Houston,52,M,25/04/2024,COU0008,HOS0004,Dropped,EXTRA_DATA
STU1417,  Olivia Murphy  ,69,MALE,07-01-2023,COU0016,HOS0006,Dropped,EXTRA_DATA
STU1418,Karen Brown,79,Female,20-05-2022,COU0020,HOS0002,Active,EXTRA_DATA
STU1419,Michael Rivera,43,MALE,30-05-2022,COU0004,HOS0009,Graduated,EXTRA_DATA
STU1420,Philip Wilson,66,Female,2022-07-09,COU0007,HOS0009,Graduated,EXTRA_DATA
STU1421,Timothy Summers,76,Other,05/11/2024,COU0016,HOS0017,Graduated,EXTRA_DATA
STU1422,Matthew Salinas,31,FEMALE,30-08-2024,COU0006,HOS0011,Graduated,EXTRA_DATA
STU1266,Kathy Matthews,60,female,23/12/2022,COU0012,HOS0005,Dropped,EXTRA_DATA
INVALID_40,Amy Stone,57,Female,03/08/2023,COU0014,HOS0011,Suspended,EXTRA_DATA
STU1425,  William Lee  ,54,FEMALE,07/03/2023,COU0001,HOS0011,Active,EXTRA_DATA
STU1426,Nicole Callahan,51,FEMALE,13-12-2023,COU0001,HOS0001,Suspended,EXTRA_DATA
STU1427,Wesley Taylor,63,Female,13-06-2022,COU0018,HOS0012,Suspended,EXTRA_DATA
INVALID_75,  Philip Lee  ,55,MALE,28/10/2022,COU0011,HOS0017,Active,EXTRA_DATA
STU1429,Edward Moore,68,Female,13/09/2023,COU0015,HOS9999,Active,EXTRA_DATA
STU1430,Jacob Mclean,60,female,2024-01-22,COU0001,HOS0006,Dropped,EXTRA_DATA
STU1431,Sean Greene,79,FEMALE,06/28/2024,COU0013,HOS0008,Dropped,EXTRA_DATA
STU1432,Summer Robinson,60,female,2022-07-27,COU0020,HOS0013,Suspended,EXTRA_DATA
STU1433,Maureen Gibson,35,FEMALE,2023-11-07,COU0016,HOS0012,Active,EXTRA_DATA
STU1434,Rebecca Mathews,49,Male,12/04/2022,COU0003,HOS0014,Active,EXTRA_DATA
STU1435,Aaron Vargas,30,male,11/26/2024,COU0001,HOS0004,Active,EXTRA_DATA
STU1436,Ann Wells,77,FEMALE,10/09/2022,COU0017,HOS0015,Suspended,EXTRA_DATA
STU1437,Dakota Yang,20,FEMALE,11-04-2024,COU0010,HOS0020,Graduated,EXTRA_DATA
STU1438,Candace Hatfield,42,Other,2024-05-30,COU0004,HOS0008,graduated,EXTRA_DATA
STU1439,Lori Larson,47,Male,01/22/2022,COU0012,HOS0005,Dropped,EXTRA_DATA
STU1440,Teresa Benton,24,Other,13/08/2024,COU0002,HOS0012,Suspended,EXTRA_DATA
STU1441,  Shirley Woods  ,42,Other,2024-11-25,COU0001,HOS0003,Suspended,EXTRA_DATA
STU1442,Martin Espinoza,61,Other,04/10/2022,COU0010,HOS0013,Suspended,EXTRA_DATA
STU1443,Ashley Baird,42,F,05/26/2024,COU0019,HOS0006,Graduated,EXTRA_DATA
STU1444,  Christopher Winters  ,50,male,04/25/2024,COU0002,HOS0003,Dropped,EXTRA_DATA
STU1445,Christopher Barrett,46,M,20-08-2024,COU0010,HOS0011,Graduated,EXTRA_DATA
STU1446,Timothy Solis,38,FEMALE,12/03/2023,COU0005,HOS0014,Graduated,EXTRA_DATA
STU1447,  Richard Garner  ,59,Female,25-08-2022,COU0019,HOS0007,Graduated,EXTRA_DATA
STU1448,John Beck,20,Male,2023-11-20,COU0008,HOS0009,SUSPENDED,EXTRA_DATA
STU1449,Michael Clark,63,Other,10/17/2023,COU0012,HOS0002,Graduated,EXTRA_DATA
STU1450,Brandon Brown,47,Other,09/05/2024,COU0008,HOS0001,Active,EXTRA_DATA
STU1451,Christina Green,49,m,06/03/2024,COU0013,HOS0004,Active,EXTRA_DATA
STU1452,David Smith,21,MALE,11/04/2022,COU0008,HOS0016,Dropped,EXTRA_DATA
STU0449,Nicole Charles,63,Male,2024-02-13,COU0018,HOS0009,Active,EXTRA_DATA
STU1454,Ronald Brown,23,FEMALE,30/01/2023,COU0016,HOS0001,Suspended,EXTRA_DATA
STU1455,Heather Taylor,18,Female,01/12/2024,COU0006,HOS0008,Dropped,EXTRA_DATA
STU1456,Kelly Bell,33,m,23/03/2023,COU0016,HOS0012,Graduated,EXTRA_DATA
STU1457,Emily Farrell,-5,Other,07/28/2022,COU0007,HOS0011,Active,EXTRA_DATA
STU1458,Michelle Walsh,40,F,10-10-2023,COU0001,HOS0002,Suspended,EXTRA_DATA
STU1459,  Emily Dunlap  ,40,female,2022-02-10,COU0005,HOS0007,Suspended,EXTRA_DATA
STU1460,April Gonzalez,70,M,03/21/2024,COU0001,HOS0014,Suspended,EXTRA_DATA
STU1461,Kimberly Rowland,28,F,13/05/2024,COU0009,HOS0018,Graduated,EXTRA_DATA
STU1462,Brandon Gonzalez,76,F,16/03/2022,COU0016,HOS0008,Active,EXTRA_DATA
STU1463,Anita Davis,18,M,06/02/2022,COU0017,HOS0016,Active,EXTRA_DATA
STU1464,Ryan Frank,76,Male,25-03-2022,COU0003,HOS0004,SUSPENDED,EXTRA_DATA
STU1465,Angela Gutierrez,63,m,27-03-2023,COU0014,HOS0006,Active,EXTRA_DATA
STU1466,  Amanda Sharp  ,38,male,02-01-2023,COU0008,HOS0015,Dropped,EXTRA_DATA
STU1467,Noah Avila,52,female,11/11/2022,COU0012,HOS0018,Active,EXTRA_DATA
STU1468,Christopher Cooper,27,female,06/09/2024,COU0004,HOS0013,Suspended,EXTRA_DATA
STU1469,Melissa Young,23,female,2023-09-18,COU0008,HOS0002,Dropped,EXTRA_DATA
STU1470,Leslie Moore,56,MALE,16/11/2022,COU0012,HOS0014,Active,EXTRA_DATA
STU1471,  Christine Lee  ,56,m,10/08/2024,COU0009,HOS0014,Active,EXTRA_DATA
STU1472,Tracy Walker,76,Male,2022-01-20,COU0014,HOS0011,Suspended,EXTRA_DATA
STU1473,James Norman,36,Other,05/03/2023,COU0012,HOS0014,Graduated,EXTRA_DATA
STU1474,Sandra Lewis,46,F,01/07/2022,COU0006,HOS0004,Dropped,EXTRA_DATA
STU1475,  Mike Hall  ,27,Other,29/12/2022,COU0003,HOS9999,Graduated,EXTRA_DATA
STU1476,Dana Holden,25,Male,2024-12-27,COU0001,HOS0006,Active,EXTRA_DATA
STU1477,Gary Hill,23,female,14-11-2024,COU0002,HOS0008,Active,EXTRA_DATA
STU1478,Lindsay Stevens,50,Male,2023-08-04,COU0011,HOS0002,Suspended,EXTRA_DATA
STU1479,Craig Hogan,46,female,22-06-2023,COU0001,HOS0008,Graduated,EXTRA_DATA
STU1480,Steven Turner,66,M,11/27/2022,COU0013,HOS0010,Active,EXTRA_DATA
STU1481,Matthew Holden,22,male,24/02/2022,COU0006,HOS0016,Dropped,EXTRA_DATA
STU1482,Michelle Martinez,63,Male,23/02/2024,COU0005,HOS0001,Active,EXTRA_DATA
STU1483,Billy Rogers,77,male,2023-12-30,COU0015,HOS0006,Dropped,EXTRA_DATA
STU1484,Susan Johnson,79,male,2024-02-25,COU0015,HOS0001,Dropped,EXTRA_DATA
STU1485,Brandi Williams,54,male,02/29/2024,COU0013,HOS0005,Active,EXTRA_DATA
STU1486,Benjamin Nunez,71,male,04/11/2023,COU0016,HOS0016,Graduated,EXTRA_DATA
STU1487,Richard Barker,26,Male,10/10/2022,COU0011,HOS0010,Graduated,EXTRA_DATA
STU1488,Craig Bruce,Sixty Five,MALE,05/05/2024,COU0006,HOS0001,Suspended,EXTRA_DATA
STU1489,Rachel Ellis,31,Other,01/27/2023,COU0020,HOS0001,Graduated,EXTRA_DATA
STU1490,Melissa Ellis,78,Female,23-07-2022,COU0019,HOS0011,Graduated,EXTRA_DATA
STU1491,Joseph Young,41,FEMALE,09/02/2023,COU0003,HOS0001,Graduated,EXTRA_DATA
STU1392,  Gail White  ,67,M,11-01-2022,COU9999,HOS0015,Dropped,EXTRA_DATA
STU1493,Brittany Phillips,72,female,2024-08-05,COU0007,HOS0013,Dropped,EXTRA_DATA
STU1494,  Kimberly Williams  ,73,Other,12/17/2023,COU0016,HOS0009,Active,EXTRA_DATA
STU1495,Tina Mosley,55,Male,2023-01-23,COU0004,HOS0018,Active,EXTRA_DATA
STU1496,Anthony Meyer,28,Female,05/28/2023,COU0001,HOS0020,Dropped,EXTRA_DATA
STU1497,Edgar Barrett,39,M,07/01/2024,COU0005,HOS0011,Graduated,EXTRA_DATA
STU1498,Maria Carpenter,68,M,12/04/2023,COU0018,HOS0011,Dropped,EXTRA_DATA
STU1499,Paul Palmer,47,m,02/08/2022,COU0006,HOS0020,Graduated,EXTRA_DATA
STU1500,Amanda Martinez,Thirty Four,Other,05-05-2023,COU0019,HOS0011,ACTIVE,EXTRA_DATA
STU1501,  Roy Hill  ,65,M,2022-03-09,COU0014,HOS0006,Dropped,EXTRA_DATA
STU1502,  Gary Scott  ,36,m,2023-09-30,COU0016,HOS0013,Active,EXTRA_DATA
STU1503,Kevin Johnson,63,m,2023-03-02,COU0019,HOS0004,Suspended,EXTRA_DATA
STU1504,Felicia Wilson,41,M,05-04-2024,COU0011,HOS0007,Suspended,EXTRA_DATA
INVALID_18,Jennifer Thompson,28,M,07-08-2024,COU0011,HOS0007,Dropped,EXTRA_DATA
STU1449,Kevin Davis,79,male,03/09/2023,COU0014,HOS0013,Graduated,EXTRA_DATA
STU1507,Elizabeth Harris,67,FEMALE,02/15/2024,COU0006,HOS0009,Dropped,EXTRA_DATA
STU0510,Gina Mills,Thirty Four,F,13/03/2024,COU0011,HOS0013,Suspended,EXTRA_DATA
STU1509,Heather Wagner,70,F,27-01-2022,COU0018,HOS0012,Dropped,EXTRA_DATA
STU1510,Brian Cain,23,M,21/07/2023,COU0014,HOS0004,Dropped,EXTRA_DATA
STU1511,Andrea Greene,29,Other,20-10-2023,COU0018,HOS0009,Active,EXTRA_DATA
STU1512,Jay Jones,67,Other,06/23/2022,COU0010,HOS0007,Graduated,EXTRA_DATA
STU1513,Sarah Brooks,79,Female,02/10/2022,COU0007,HOS0004,Suspended,EXTRA_DATA
STU1338,Elizabeth Hicks,70,M,2022-07-20,COU0006,HOS0017,Graduated,EXTRA_DATA
STU1515,Travis Collins,41,Male,12/23/2023,COU0014,HOS0004,Graduated,EXTRA_DATA
STU1516,Fred Curtis,54,MALE,2023-01-21,COU0020,HOS0019,Active,EXTRA_DATA
STU1517,Alexa Gilbert,21,male,09-05-2024,COU0020,HOS0009,Active,EXTRA_DATA
STU1518,  Joshua Dunn  ,76,MALE,11/05/2023,COU0015,HOS0004,Active,EXTRA_DATA
STU1519,Valerie Barrera,33,female,07/02/2024,COU0011,HOS0020,Active,EXTRA_DATA
STU1520,  Paul Rollins  ,23,F,27/07/2023,COU0019,HOS0008,Graduated,EXTRA_DATA
STU1521,David Bryan,77,FEMALE,01/21/2023,COU0018,HOS0004,Suspended,EXTRA_DATA
STU1522,Debra Contreras,47,F,06/08/2024,COU0007,HOS0009,Dropped,EXTRA_DATA
STU1523,Denise Price,20,M,17-01-2024,COU0004,HOS0012,Graduated,EXTRA_DATA
STU1524,Anthony Howell,21,Female,12/25/2023,COU0005,HOS0010,Graduated,EXTRA_DATA
STU1525,Nicole Nelson,62,Female,25-08-2023,COU0005,HOS0011,Suspended,EXTRA_DATA
STU1526,Kelly Ramirez,27,male,01/02/2024,COU0005,HOS0009,Suspended,EXTRA_DATA
STU1527,Michael Nguyen,51,MALE,19-05-2024,COU0002,HOS0001,Dropped,EXTRA_DATA
STU1528,William Moore,50,Other,2024-12-22,COU9999,HOS0001,Active,EXTRA_DATA
STU1529,Samantha Lloyd,61,Female,23/02/2022,COU0014,HOS0007,Graduated,EXTRA_DATA
STU1530,Tamara Smith,75,M,2023-07-07,COU0005,HOS0019,Suspended,EXTRA_DATA
STU1531,James Morgan,Twenty,Female,26/12/2023,COU0012,HOS0003,Graduated,EXTRA_DATA
STU1532,Kelly Morris,80,Other,03/28/2023,COU0004,HOS0018,Suspended,EXTRA_DATA
STU1533,Clayton Caldwell,31,Other,18-05-2022,COU0004,HOS0020,Suspended,EXTRA_DATA
STU1534,  Megan Roberts  ,28,Male,2024-04-13,COU0019,HOS0004,Dropped,EXTRA_DATA
STU1535,Jennifer Brooks,57,Other,09-03-2024,COU0014,HOS0018,Active,EXTRA_DATA
STU1536,Kayla Johnson,21,female,11-09-2023,COU0012,HOS0007,Dropped,EXTRA_DATA
STU1537,Joanne Potter,30,MALE,04/09/2023,COU0015,HOS9999,Graduated,EXTRA_DATA
STU1538,Michael Horton,41,FEMALE,25/02/2022,COU0017,HOS0009,Active,EXTRA_DATA
STU1539,Nicole Morgan,77,Female,02-11-2024,COU0014,HOS0004,Suspended,EXTRA_DATA
STU1540,Billy Clark,65,m,31/03/2022,COU0018,HOS0011,SUSPENDED,EXTRA_DATA
STU1541,Michelle Hoffman,21,Male,16-05-2023,COU0006,HOS0013,Active,EXTRA_DATA
INVALID_97,John Rodriguez,58,m,24/07/2022,COU0004,HOS0004,Dropped,EXTRA_DATA
STU1543,Karen Sheppard,42,male,21-08-2024,COU0005,HOS0020,Suspended,EXTRA_DATA
STU1544,Maria Goodman,25,MALE,30/06/2024,COU0007,HOS0010,Suspended,EXTRA_DATA
STU1545,Marcus Jones,58,MALE,25-04-2022,COU0020,HOS0018,Dropped,EXTRA_DATA
STU1546,Daniel Gonzales,73,Female,03/29/2024,COU9999,HOS0015,Dropped,EXTRA_DATA
STU1547,Jamie Cordova,64,F,2024-07-23,COU0013,HOS0016,Graduated,EXTRA_DATA
STU1548,Taylor Carter,42,m,02/12/2022,COU0012,HOS0004,Graduated,EXTRA_DATA
STU1549,Darrell Greer,0,Other,11/11/2022,COU0013,HOS0010,Active,EXTRA_DATA
STU1550,Melanie Salas,28,male,09/20/2022,COU0003,HOS0002,Active,EXTRA_DATA
STU1551,Brent Figueroa,Sixty Five,FEMALE,2024-10-12,COU0005,HOS0013,Graduated,EXTRA_DATA
STU1552,Kathy Allison,76,Female,12/09/2022,COU9999,HOS0016,Suspended,EXTRA_DATA
STU1553,George Williams,18,MALE,10-06-2024,COU0019,HOS0010,Suspended,EXTRA_DATA
STU1554,Melissa Baker,52,Other,21-08-2022,COU0007,HOS0008,Graduated,EXTRA_DATA
STU1555,Pamela Thompson,69,male,2022-01-08,COU0002,HOS0003,Graduated,EXTRA_DATA
STU1448,Rebecca Landry,53,Other,15-03-2024,COU0006,HOS0004,Suspended,EXTRA_DATA
STU1557,Christopher Prince,72,M,30/06/2024,COU0008,HOS0007,Graduated,EXTRA_DATA
STU1558,Scott Johnson,66,FEMALE,10/27/2022,COU0006,HOS0005,Suspended,EXTRA_DATA
STU1559,Michelle Villa,27,female,31-05-2023,COU0011,HOS9999,Active,EXTRA_DATA
STU1560,Sherry Patel,Thirty Four,male,07/30/2022,COU0019,HOS0015,Active,EXTRA_DATA
STU1561,Shane Shepard,34,F,18-11-2024,COU0015,HOS0007,Active,EXTRA_DATA
STU1562,Daniel Cooper,62,Male,05/23/2022,COU0012,HOS0018,Active,EXTRA_DATA
STU1563,Richard Lozano,45,F,03/03/2024,COU0004,HOS0007,Graduated,EXTRA_DATA
STU1564,Daniel Lopez,36,FEMALE,03-12-2023,COU0012,HOS0003,Suspended,EXTRA_DATA
STU1565,Cameron Jones,62,male,12-12-2022,COU0004,HOS0020,active,EXTRA_DATA
STU1566,Kevin Mills,60,F,07-08-2022,COU0013,HOS0004,Dropped,EXTRA_DATA
STU1567,Autumn Newman,28,M,27/11/2023,COU0005,HOS0019,Suspended,EXTRA_DATA
STU1568,Maureen Fletcher,19,M,08/17/2023,COU0009,HOS9999,Active,EXTRA_DATA
STU1569,Adam York,36,m,15-02-2022,COU9999,HOS0014,Graduated,EXTRA_DATA
STU0572,Phyllis Duran,29,female,22/10/2022,COU0018,HOS0010,Active,EXTRA_DATA
STU1571,Makayla Johnson,37,Female,2024-04-02,COU0019,HOS0013,Dropped,EXTRA_DATA
STU1572,Antonio Barker,72,Male,18/09/2023,COU0014,HOS0002,Suspended,EXTRA_DATA
STU1573,Michael Blackwell,79,Male,2022-10-29,COU0013,HOS0005,Suspended,EXTRA_DATA
STU1574,Tyler Underwood,37,Female,28/06/2022,COU0009,HOS0011,SUSPENDED,EXTRA_DATA
STU1575,Fernando Santana,32,Male,06-05-2024,COU0013,HOS0016,Dropped,EXTRA_DATA
STU1576,Amber Cannon,71,Female,2022-12-06,COU0001,HOS0001,Suspended,EXTRA_DATA
STU1577,Valerie Thomas,18,M,16/08/2023,COU0001,HOS0019,Dropped,EXTRA_DATA
STU1578,Melissa Parks,67,FEMALE,15/12/2023,COU0003,HOS0008,Graduated,EXTRA_DATA
