FacultyID,Name,Specialization,CampusID,JoinDate
FAC1182,Child,Associate Professor,CAM0016,11/10/2023
FAC1806,Next,Lecturer,CAM0015,09/10/2023
FAC1807,Way,Lecturer,CAM0008,03-08-2024
FAC1808,Later,Associate Professor,CAM0006,13/10/2023
FAC1809,Even,Assistant Professor,CAM0013,30-08-2023
FAC1810,Ground,Professor,CAM0020,2024-01-29
FAC1811,Stop,Assistant Professor,CAM0003,2023-01-13
FAC1812,Usually,Assistant Professor,CAM0017,05/02/2023
FAC1813,Of,Lecturer,CAM0001,09/07/2022
INVALID_17,Someone,Associate Professor,CAM0013,21/07/2022
FAC1815,Find,Lecturer,CAM0012,2024-04-20
FAC1816,Company,ASSISTANT PROFESSOR,CAM0020,07/02/2022
FAC1817,Will,Assistant Professor,CAM0019,04/10/2023
FAC1818,Appear,Assistant Professor,CAM0008,2023-04-17
FAC1819,Prevent,Associate Professor,CAM0011,11/06/2023
FAC1820,That,Lecturer,CAM0018,30-04-2024
FAC1821,Miss,Assistant Professor,CAM0015,30-09-2023
FAC1822,Grow,Associate Professor,CAM0007,03-10-2022
FAC1823,Will,Associate Professor,CAM0001,2024-02-27
FAC1824,Both,Lecturer,CAM0011,03/31/2022
FAC1825,Weight,Assistant Professor,CAM0014,03-12-2023
FAC1826,Approach,Associate Professor,CAM0008,06/29/2023
FAC1827,Activity,Professor,CAM0011,19/09/2024
FAC1828,Into,Professor,CAM0015,12-01-2023
FAC1829,Guy,Lecturer,CAM0006,27-03-2023
FAC1830,Modern,Associate Professor,CAM0007,02/17/2022
FAC1831,Eye,Associate Professor,CAM0006,11/27/2024
FAC1832,Mean,Associate Professor,CAM0005,24-11-2022
FAC1833,Police,Professor,CAM0018,02/02/2023
FAC1834,Front,Professor,CAM0009,04/11/2024
INVALID_48,Police,Associate Professor,CAM0019,2022-04-24
FAC1836,Child,Associate Professor,CAM0019,02/03/2022
FAC1837,Must,Professor,CAM0012,16-09-2024
FAC1838,Something,Associate Professor,CAM0007,16/08/2022
FAC1839,Out,Professor,CAM0011,29/10/2023
FAC1840,Person,Associate Professor,CAM0009,14-08-2022
FAC1841,Next,Assistant Professor,CAM0019,01/16/2022
FAC1842,About,Assistant professor,CAM0010,16-12-2024
FAC1843,Culture,Lecturer,CAM0017,2022-02-13
FAC1844,Process,PROFESSOR,CAM0002,13/09/2024
FAC1845,Political,Lecturer,CAM0009,08/31/2022
FAC1846,Color,Professor,CAM0004,03-10-2024
FAC1847,Church,Associate Professor,CAM0020,03/14/2022
FAC1848,Necessary,Lecturer,CAM0010,12/30/2023
FAC1849,Dark,Assistant Professor,CAM9999,26/09/2024
FAC1850,Soldier,Associate Professor,CAM0010,2022-04-25
FAC1851,Fear,Assistant Professor,CAM0018,2023-11-01
FAC1852,Measure,Associate Professor,CAM0007,2024-04-06
FAC1853,Recently,Professor,CAM0001,21-06-2024
FAC1854,Truth,Assistant Professor,CAM0014,05/09/2023
FAC1855,New,Associate Professor,CAM0005,09/16/2022
INVALID_54,Deal,Associate Professor,CAM0010,12/07/2023
FAC1857,Call,Associate Professor,CAM0008,07/02/2023
FAC1858,Treat,Lecturer,CAM0003,03/06/2023
FAC1859,Sport,Professor,CAM0006,29-07-2022
FAC1860,Knowledge,Assistant Professor,CAM0001,2023-04-20
FAC1861,Him,Associate Professor,CAM9999,2024-09-20
FAC1862,Rest,Lecturer,CAM0016,17/06/2024
FAC1863,Lose,Associate Professor,CAM0014,12/07/2023
FAC1864,Heavy,Professor,CAM0006,01-01-2024
FAC1865,Short,Professor,CAM0020,2024-05-09
FAC1866,Wall,lecturer,CAM0001,2024-02-04
FAC1867,Sometimes,ASSOCIATE PROFESSOR,CAM0018,16/03/2022
FAC1868,Dream,Professor,CAM0002,2022-01-24
FAC1869,Computer,Assistant Professor,CAM0002,03-02-2023
FAC1870,Respond,Professor,CAM0009,27-05-2023
FAC1871,Figure,assistant professor,CAM9999,08-08-2022
FAC1872,Answer,Associate Professor,CAM0006,24-01-2024
FAC1873,Resource,Lecturer,CAM0011,2024-01-01
FAC1874,Before,Associate Professor,CAM0013,2023-08-21
FAC1875,Tough,Lecturer,CAM0007,2023-09-01
FAC1876,Should,Assistant Professor,CAM0007,07/24/2023
FAC1877,For,Assistant Professor,CAM0016,04/11/2024
FAC1878,Popular,Associate Professor,CAM0010,2022-06-20
FAC1879,Feel,Lecturer,CAM0010,19/10/2024
FAC1880,Yourself,Assistant Professor,CAM0006,29-07-2022
FAC1881,Garden,Associate Professor,CAM9999,09-11-2023
FAC1882,Able,Associate Professor,CAM0001,17-01-2023
FAC1883,Ahead,Associate Professor,CAM0018,15-02-2024
FAC1884,Democrat,Lecturer,CAM0008,2023-06-21
FAC1885,Watch,Professor,CAM0009,2023-07-13
FAC1886,Room,Assistant Professor,CAM0002,04/09/2024
FAC0892,Dream,Lecturer,CAM0019,2022-12-12
FAC1888,His,Professor,CAM9999,18/03/2024
FAC1889,Reason,Professor,CAM0004,2022-05-12
FAC1890,Poor,Professor,CAM0013,03/22/2024
FAC1891,Across,Assistant Professor,CAM0002,08/26/2023
FAC1892,Offer,Lecturer,CAM0013,23/06/2024
FAC1893,Where,Assistant Professor,CAM0020,2023-10-27
FAC1894,Southern,Assistant Professor,CAM0004,12-06-2023
FAC1895,Factor,Lecturer,CAM0016,2022-09-23
FAC1896,Full,Lecturer,CAM0010,01/09/2023
FAC1897,Right,Professor,CAM0007,05-10-2022
FAC1898,Current,Assistant Professor,CAM0003,23/01/2023
FAC1899,Parent,Lecturer,CAM0008,12/19/2024
FAC1900,Position,Assistant Professor,CAM0009,05/19/2023
FAC1901,News,Professor,CAM0017,06/14/2024
FAC1902,Treatment,Professor,CAM0008,2023-08-08
FAC1903,Coach,professor,CAM0013,11/26/2023
FAC1904,Candidate,Lecturer,CAM0019,06-02-2024
FAC1905,Mr,Professor,CAM0003,2023-06-12
FAC1906,Several,Professor,CAM0008,06/07/2022
FAC1907,Fight,Assistant Professor,CAM0001,2022-01-09
FAC1908,Far,Professor,CAM0016,2023-02-02
FAC1909,Until,Assistant Professor,CAM0017,20/02/2022
FAC1910,Computer,Assistant Professor,CAM0008,11/06/2022
FAC1911,Customer,Professor,CAM0002,2023-06-21
FAC1912,Spend,Associate Professor,CAM0011,30/07/2022
FAC1913,Then,Assistant Professor,CAM0001,11-04-2023
FAC1914,Low,Lecturer,CAM0010,2024-07-19
FAC1915,Thought,Assistant Professor,CAM0001,01/15/2024
FAC1916,Set,Lecturer,CAM0009,2022-05-11
FAC1917,Land,Lecturer,CAM0007,2023-12-22
FAC1918,Accept,Professor,CAM0013,04/04/2022
FAC1919,Bed,Assistant Professor,CAM0012,17/07/2023
FAC1920,International,Associate Professor,CAM0006,07/22/2023
FAC1921,Similar,Assistant Professor,CAM0001,12/28/2023
FAC1922,Local,Professor,CAM0017,17-05-2023
INVALID_18,Past,Lecturer,CAM0004,2024-01-31
FAC0228,Computer,Assistant Professor,CAM0006,04-08-2023
FAC1925,Argue,Assistant Professor,CAM0007,2023-03-25
FAC1926,Red,Assistant Professor,CAM0006,2024-08-23
FAC1927,From,Assistant Professor,CAM0002,17-10-2022
FAC1928,Guess,Assistant Professor,CAM0016,15-04-2024
FAC1929,Class,Associate Professor,CAM0020,2024-01-12
FAC1930,Though,Associate Professor,CAM0001,28-06-2023
FAC1931,Allow,Associate Professor,CAM0010,10/17/2022
FAC1932,Visit,Professor,CAM0017,18/10/2023
FAC1933,System,Assistant Professor,CAM0020,05/03/2022
FAC1934,Likely,Lecturer,CAM0002,02/10/2022
FAC1935,Least,Professor,CAM0010,05/29/2022
FAC1936,Democratic,Associate Professor,CAM0003,04/12/2023
FAC1937,Rock,ASSOCIATE PROFESSOR,CAM0006,08/02/2022
FAC1938,Mr,Lecturer,CAM0001,08/16/2022
FAC1939,Way,Associate Professor,CAM0004,2023-04-01
FAC1940,Data,Assistant Professor,CAM0020,09/06/2022
FAC1941,Alone,Professor,CAM0008,16/12/2022
FAC1942,Door,Associate Professor,CAM0006,01/13/2024
FAC1943,Defense,Professor,CAM0004,21/10/2022
FAC1944,Open,Professor,CAM0009,2022-06-13
FAC1945,Ago,Professor,CAM0014,22/01/2024
FAC1946,Success,Assistant Professor,CAM0009,2023-01-26
FAC1947,Member,Lecturer,CAM0010,07-03-2024
FAC1948,Whole,Professor,CAM0002,2023-12-19
FAC1949,Impact,Lecturer,CAM0020,2024-09-20
FAC1950,Region,Professor,CAM0001,2024-07-06
FAC1951,Movement,Professor,CAM0015,02/03/2024
FAC1952,Walk,professor,CAM0011,28-07-2022
FAC1953,Administration,Assistant Professor,CAM0019,2024-06-02
FAC1954,Most,Associate Professor,CAM0016,22-02-2023
FAC1955,Bank,Associate Professor,CAM0013,01/16/2024
FAC1956,Middle,Professor,CAM0001,06/06/2022
FAC1957,Receive,Assistant Professor,CAM0013,2023-08-08
FAC1958,Learn,Professor,CAM0008,2024-03-04
FAC1959,Above,Assistant Professor,CAM0013,24/04/2024
FAC1960,Point,Assistant Professor,CAM9999,22-04-2022
FAC1961,Fast,Assistant Professor,CAM0004,31/07/2023
FAC1962,Return,Associate Professor,CAM0012,31/05/2023
FAC1963,Employee,ASSISTANT PROFESSOR,CAM0012,31-10-2024
FAC1964,Bit,Professor,CAM0019,2024-03-28
FAC1965,Step,Associate Professor,CAM0004,19/11/2022
FAC1966,Have,Professor,CAM0001,14/12/2024
FAC1967,Memory,Professor,CAM0006,03-03-2023
FAC1968,Board,Associate Professor,CAM0017,02-01-2022
FAC1969,Gas,Professor,CAM0013,12-11-2023
FAC1970,Nothing,Assistant Professor,CAM0005,18/11/2022
FAC1971,Business,Assistant Professor,CAM0013,2023-12-10
INVALID_4,Face,Lecturer,CAM0007,2024-09-22
FAC1973,Check,Assistant Professor,CAM0008,02/05/2023
FAC1974,Action,ASSISTANT PROFESSOR,CAM0010,31-01-2024
FAC1975,Now,Associate Professor,CAM0003,07/17/2024
FAC1976,Believe,Professor,CAM0018,2022-01-08
FAC1977,Goal,Professor,CAM0017,02/27/2024
FAC1978,Show,Assistant Professor,CAM0017,2022-12-23
FAC1979,Under,Lecturer,CAM0006,16/05/2023
FAC1980,Mention,Assistant Professor,CAM0003,10/16/2024
FAC1981,Politics,Assistant Professor,CAM0014,01/03/2023
FAC1982,Day,Lecturer,CAM0018,2023-12-10
FAC1983,Answer,Lecturer,CAM0001,01/12/2022
FAC1984,Theory,Professor,CAM0004,2024-09-12
FAC1985,Analysis,Lecturer,CAM0011,03/24/2024
FAC1986,This,Lecturer,CAM0005,08/07/2024
FAC1987,Action,Professor,CAM0019,07-07-2022
FAC1988,Economy,Associate Professor,CAM0015,11/23/2023
FAC1989,Research,Professor,CAM0015,29-06-2022
FAC1990,Check,Assistant Professor,CAM0013,2022-09-25
FAC1991,Measure,Lecturer,CAM0013,2022-10-15
FAC1992,Pressure,Professor,CAM0006,2022-06-16
FAC1993,Long,Associate Professor,CAM0013,2023-08-23
FAC1994,Hot,Professor,CAM0019,27-12-2024
FAC1995,Culture,Associate Professor,CAM9999,11/11/2024
FAC1996,Behavior,Professor,CAM0014,12/01/2023
FAC1997,Culture,Lecturer,CAM0016,05/03/2024
FAC1998,About,Lecturer,CAM0018,23-05-2023
FAC1999,Across,Assistant Professor,CAM0005,19-05-2023
FAC2000,Right,Professor,CAM0013,01/31/2023
FAC1811,Research,Assistant Professor,CAM9999,2023-03-27
FAC2002,Fight,Professor,CAM0008,23/01/2024
FAC2003,Last,Associate Professor,CAM0002,08/02/2022
FAC2004,Probably,Professor,CAM0001,02/09/2022
FAC2005,Cause,Professor,CAM0004,20/08/2022
FAC2006,Various,Assistant Professor,CAM0008,19/03/2024
FAC2007,Available,Assistant Professor,CAM0007,27-06-2022
FAC2008,Mind,Assistant Professor,CAM0018,2023-04-05
FAC2009,Relate,Lecturer,CAM0004,12/23/2024
FAC2010,Establish,Associate Professor,CAM0008,12/06/2022
FAC2011,Civil,Lecturer,CAM0008,16/11/2023
FAC2012,Check,Assistant professor,CAM0016,09/09/2023
FAC2013,Foot,Lecturer,CAM0014,04/15/2023
FAC2014,Free,Associate Professor,CAM0001,10/10/2022
FAC2015,Walk,Associate Professor,CAM0011,03/10/2024
FAC2016,And,Assistant Professor,CAM0016,09-04-2023
FAC2017,Environmental,Professor,CAM0005,12-04-2023
FAC2018,Plan,Lecturer,CAM0011,18-03-2024
FAC2019,No,Assistant Professor,CAM0002,02/23/2022
FAC2011,It,Lecturer,CAM0007,23-10-2022
FAC2021,Position,Assistant Professor,CAM0019,08/06/2023
FAC2022,Capital,Assistant Professor,CAM0009,05/06/2024
FAC2023,Need,Professor,CAM0006,2023-12-26
FAC2024,Wonder,Assistant Professor,CAM0009,2022-02-25
FAC2025,Agency,Associate Professor,CAM0019,09/23/2024
FAC2026,Fact,Assistant Professor,CAM0020,15-06-2022
FAC2027,Wall,Associate Professor,CAM0009,21-06-2024
FAC2028,Local,Assistant Professor,CAM0014,01/18/2022
FAC2029,Sometimes,Lecturer,CAM0003,05/23/2024
FAC2030,Manage,PROFESSOR,CAM9999,2023-01-20
FAC2031,Media,Professor,CAM0006,11-03-2022
FAC2032,Music,Professor,CAM0007,23-09-2024
INVALID_77,Evening,Assistant Professor,CAM0014,12/26/2023
FAC2034,Occur,Professor,CAM0011,08/11/2024
FAC2035,Man,Assistant Professor,CAM0015,30/09/2023
FAC2036,Guess,Associate Professor,CAM0019,06-01-2023
FAC2037,Avoid,Lecturer,CAM0017,15-12-2022
FAC2038,Financial,Lecturer,CAM0010,26/09/2024
FAC2039,Benefit,Lecturer,CAM0018,18/06/2022
FAC2040,Enjoy,Assistant Professor,CAM0002,08/01/2022
FAC2041,Forward,Assistant Professor,CAM0019,09/17/2022
FAC2042,Show,Lecturer,CAM0012,01-04-2022
FAC2043,Step,Lecturer,CAM0019,02/11/2023
FAC2044,Certainly,Professor,CAM0004,07/15/2024
FAC2045,Discussion,Assistant Professor,CAM0003,30-07-2024
FAC2046,Teacher,Assistant Professor,CAM0013,2024-03-17
FAC2047,The,Lecturer,CAM0012,06-03-2024
FAC2048,Garden,Professor,CAM0018,2024-04-26
FAC2049,Play,Lecturer,CAM0004,2023-04-21
FAC2050,Miss,Assistant Professor,CAM0003,01/19/2022
FAC2051,Each,Professor,CAM0004,01/10/2023
FAC2052,Environment,Associate Professor,CAM0017,05/02/2024
FAC2053,Live,Associate Professor,CAM0017,2023-03-10
FAC2054,Second,Lecturer,CAM0013,14/11/2024
FAC2055,Language,Lecturer,CAM0014,2023-06-08
FAC2056,Study,Assistant Professor,CAM0016,2023-02-08
FAC2057,Step,Associate Professor,CAM0016,17-09-2023
FAC2058,Continue,Assistant Professor,CAM0013,2023-12-05
FAC2059,Reduce,Assistant Professor,CAM0017,2024-07-09
FAC2060,During,Associate Professor,CAM0013,13/08/2022
FAC2061,Next,Associate Professor,CAM0006,03-09-2022
FAC2062,Finally,Lecturer,CAM0018,2024-11-25
FAC2063,Without,Associate Professor,CAM0002,01/22/2023
FAC2064,Range,Professor,CAM0001,12/28/2023
FAC2065,About,Associate Professor,CAM0018,20/11/2023
FAC2066,Thousand,Lecturer,CAM0019,13/09/2024
FAC2067,Place,Assistant Professor,CAM0017,18-12-2024
FAC2068,Place,Lecturer,CAM0014,15-06-2022
FAC2069,Plan,Assistant Professor,CAM0003,2023-06-15
FAC2070,Participant,ASSISTANT PROFESSOR,CAM0019,10-12-2023
FAC2071,Life,Professor,CAM0009,20-11-2024
FAC2072,Hear,Professor,CAM0012,2024-12-21
FAC2073,Act,Lecturer,CAM0011,29/12/2023
FAC2074,Skill,Associate Professor,CAM0019,03-12-2023
FAC2075,Try,Lecturer,CAM0019,04/21/2023
FAC2076,Education,Lecturer,CAM0018,01/22/2022
FAC2077,Today,lecturer,CAM0001,14-01-2023
FAC2078,Day,Lecturer,CAM0003,04-01-2022
FAC2079,Know,Assistant Professor,CAM0010,09/16/2023
FAC2080,Many,Professor,CAM0016,04/28/2024
FAC2081,Describe,lecturer,CAM0018,2023-07-29
FAC2082,Personal,Assistant Professor,CAM0001,2024-06-17
FAC0318,Catch,Professor,CAM0019,15-04-2023
FAC2084,Fire,Associate Professor,CAM0014,01-01-2023
FAC2085,Traditional,Associate Professor,CAM0008,23/03/2024
FAC2086,Half,PROFESSOR,CAM0007,2022-05-13
FAC2087,Area,Associate Professor,CAM0008,22/04/2024
FAC2088,Conference,Professor,CAM0004,2023-06-02
FAC2089,Hair,Professor,CAM0004,11/17/2023
FAC1883,Partner,Professor,CAM0001,2023-05-06
FAC2091,Myself,Lecturer,CAM0009,13/02/2023
FAC2092,Plan,Professor,CAM0002,07/03/2024
FAC2093,Person,Professor,CAM0015,01/21/2023
FAC2094,Society,Lecturer,CAM0002,28/03/2023
FAC2095,Teach,Associate Professor,CAM0006,18/03/2023
FAC2096,At,Professor,CAM0020,01/13/2022
FAC2097,Main,Lecturer,CAM0016,04/07/2024
FAC2098,Personal,Assistant Professor,CAM0020,05-08-2023
FAC2099,Find,Assistant Professor,CAM0006,2023-10-23
FAC2100,Dog,Associate Professor,CAM0020,07/16/2022
FAC2101,Concern,Associate Professor,CAM0009,03/23/2022
FAC2102,Morning,Assistant Professor,CAM0004,2022-04-15
FAC2103,Expect,Associate professor,CAM0019,01/03/2023
FAC2104,Man,Lecturer,CAM0019,2022-04-02
FAC2105,Task,Lecturer,CAM0010,01-07-2023
FAC2106,Administration,Assistant Professor,CAM0002,23/07/2023
FAC2107,Sound,Lecturer,CAM0016,04/05/2023
FAC2108,Detail,Professor,CAM0012,09/16/2022
FAC2109,Board,Associate Professor,CAM0016,06/05/2022
FAC2110,Entire,Professor,CAM0018,08/29/2023
FAC2111,Which,Assistant Professor,CAM0005,09/04/2022
FAC2112,Bit,Professor,CAM0003,08-12-2024
FAC2113,National,Professor,CAM0004,10/02/2023
FAC2114,Face,Associate Professor,CAM0020,29/11/2022
FAC2115,Prevent,Assistant Professor,CAM0009,05-06-2023
FAC2116,Discuss,Assistant Professor,CAM0013,2022-05-04
FAC2117,Understand,Lecturer,CAM0006,2022-08-19
FAC2118,It,Professor,CAM0008,21/01/2024
FAC0653,Able,Assistant Professor,CAM0019,22-07-2023
INVALID_71,Tonight,PROFESSOR,CAM0004,29/10/2023
FAC2121,Statement,Assistant Professor,CAM0006,2022-06-27
FAC2122,Spring,Assistant Professor,CAM0008,22/05/2022
FAC2123,Discussion,Professor,CAM0017,10-02-2023
FAC2124,National,Lecturer,CAM0014,2024-11-28
FAC0376,Institution,Professor,CAM0001,05/24/2024
FAC2126,Leg,Assistant Professor,CAM0008,06/10/2024
FAC2127,Situation,Professor,CAM0005,25/07/2022
FAC1647,Us,Lecturer,CAM0008,02-03-2022
FAC2129,Analysis,Professor,CAM0010,2023-03-25
FAC2130,Gun,Assistant Professor,CAM0003,2022-02-20
FAC2131,Throughout,Lecturer,CAM0020,06/22/2022
FAC2132,Social,Professor,CAM0020,02-08-2024
FAC2133,Short,Associate Professor,CAM0011,09/16/2024
FAC2134,Yeah,Associate Professor,CAM0014,21/10/2022
FAC2135,Parent,Assistant Professor,CAM0006,02/10/2024
FAC2136,Meeting,Associate Professor,CAM0015,27/01/2024
FAC2137,Spring,Associate Professor,CAM0009,25-01-2023
FAC2138,Station,Associate Professor,CAM0017,11/07/2022
FAC2139,Sometimes,Lecturer,CAM0015,13-10-2022
FAC2140,Improve,Assistant Professor,CAM0008,28/01/2022
FAC2141,Student,Lecturer,CAM0011,05/14/2023
FAC2142,Give,Assistant Professor,CAM0010,2024-10-03
FAC2143,Sometimes,Associate Professor,CAM0016,11/12/2023
FAC2144,Discussion,Assistant Professor,CAM0007,29-06-2022
FAC2145,Base,LECTURER,CAM0001,24-12-2022
FAC2146,Direction,Assistant Professor,CAM0020,2022-02-24
FAC1928,Democratic,Lecturer,CAM0017,19/02/2024
FAC2148,Appear,Professor,CAM0019,23/08/2022
FAC2149,People,ASSISTANT PROFESSOR,CAM0008,10/14/2024
FAC2150,Perhaps,Professor,CAM0016,2024-08-22
FAC2151,Medical,Lecturer,CAM0006,03/31/2023
FAC2152,Wrong,Assistant Professor,CAM0018,25-05-2022
FAC2153,Such,Associate Professor,CAM0013,08/18/2024
FAC2154,Turn,Assistant professor,CAM0011,25/11/2022
FAC0876,Not,Assistant Professor,CAM0020,04/15/2023
FAC2156,None,Professor,CAM0016,19/02/2024
FAC2157,Wait,Lecturer,CAM0009,11/29/2022
FAC2158,Property,Assistant Professor,CAM0008,15-01-2023
FAC2159,Deep,Associate Professor,CAM0004,23/11/2023
FAC2160,A,Associate Professor,CAM0009,2024-12-25
FAC2161,Ready,Assistant Professor,CAM0001,03-06-2022
FAC2162,Bag,Assistant Professor,CAM0009,09-12-2022
FAC2163,Rise,Assistant Professor,CAM0004,13/01/2022
FAC2164,Those,Professor,CAM0005,28/06/2023
FAC2165,Financial,Professor,CAM0008,01/19/2023
FAC2166,Citizen,Assistant Professor,CAM0017,2022-10-24
FAC2167,Beat,Associate Professor,CAM0005,06/12/2024
FAC2168,Couple,Professor,CAM0018,22-11-2024
FAC0556,Baby,Lecturer,CAM0018,04/13/2024
FAC2170,But,ASSOCIATE PROFESSOR,CAM0015,2022-04-28
FAC2171,Job,Lecturer,CAM0016,07/08/2022
FAC2172,Also,Associate Professor,CAM0003,2022-09-09
FAC1135,Staff,Associate Professor,CAM0002,05/01/2024
FAC2174,Indicate,Lecturer,CAM0005,06/24/2024
FAC2175,Their,Assistant Professor,CAM0019,24/10/2022
FAC2176,Cup,Professor,CAM0007,2022-12-11
FAC2177,Somebody,Professor,CAM0020,19/12/2023
FAC0106,Really,Associate Professor,CAM0010,12-03-2022
FAC2179,Use,Professor,CAM0018,2024-09-26
FAC2180,Drug,Assistant Professor,CAM0005,20/04/2024
FAC2181,Him,Lecturer,CAM0020,25/05/2023
FAC2182,Idea,Associate Professor,CAM0007,2022-11-12
FAC2183,Effect,Associate Professor,CAM9999,06-09-2024
FAC2184,Past,Professor,CAM0010,15-01-2023
FAC2185,Safe,Professor,CAM0005,29/01/2022
FAC2186,Western,Lecturer,CAM0018,01/02/2024
FAC2187,Learn,Assistant Professor,CAM0011,21/03/2024
FAC2188,White,Professor,CAM0001,05/03/2024
FAC2189,Big,lecturer,CAM0011,2024-09-21
FAC2190,Board,Assistant Professor,CAM0020,2023-09-15
FAC2191,Whom,Lecturer,CAM0020,10/19/2024
FAC2192,Inside,Professor,CAM0006,07/28/2023
FAC2193,The,Lecturer,CAM0001,22-02-2023
FAC2194,Stop,Professor,CAM0007,2023-12-09
FAC2195,Meet,Associate Professor,CAM0015,10/08/2023
FAC2196,Decision,Lecturer,CAM0007,2023-10-27
FAC2197,Try,Associate Professor,CAM0011,27-10-2024
FAC2198,Body,Professor,CAM0011,12/04/2024
FAC2199,Tonight,Lecturer,CAM0012,2023-09-16
FAC2200,Difference,Professor,CAM0001,05/25/2023
FAC2201,End,Professor,CAM0013,17/12/2023
FAC2202,Capital,Lecturer,CAM0007,11/24/2024
FAC2203,Admit,Assistant Professor,CAM0017,10/01/2023
FAC2204,Memory,Professor,CAM0003,2023-01-30
FAC2205,Thing,Professor,CAM0014,25/08/2024
FAC2206,Material,Assistant Professor,CAM0015,2024-01-25
FAC2207,Call,Lecturer,CAM0014,2022-04-11
FAC2208,Street,Associate Professor,CAM0012,09/07/2024
FAC2209,Place,Associate Professor,CAM0018,13/11/2024
FAC2210,Here,Professor,CAM0004,06/02/2023
FAC2211,Suggest,Professor,CAM9999,2023-01-30
FAC2212,Service,Professor,CAM0015,25-06-2022
FAC2213,Left,Associate Professor,CAM0013,2022-12-09
FAC2214,Black,Associate Professor,CAM0004,02/19/2023
FAC2215,Second,Assistant Professor,CAM0004,2023-02-17
INVALID_12,Oil,Assistant Professor,CAM0006,06/20/2022
FAC2217,Song,Assistant Professor,CAM0011,2022-11-07
FAC2218,Then,Associate Professor,CAM0015,06-02-2022
FAC2219,Crime,Lecturer,CAM0014,28/02/2024
FAC2220,Plan,Professor,CAM0020,23-02-2022
FAC2221,Win,Assistant Professor,CAM0003,07/03/2022
FAC2222,Space,Professor,CAM0003,01/19/2023
FAC2223,Music,Lecturer,CAM0015,10/10/2024
FAC2224,Table,Assistant Professor,CAM0010,26-09-2023
FAC2225,Hour,Lecturer,CAM0010,07/23/2024
FAC2226,Well,Professor,CAM0013,11-02-2022
FAC2227,Again,Professor,CAM0017,2022-05-03
FAC2228,Modern,Assistant Professor,CAM0014,02/05/2024
FAC2229,Task,Professor,CAM0020,12/10/2024
FAC2230,Car,Assistant professor,CAM0002,19/01/2023
FAC2231,Past,Associate Professor,CAM0015,17/12/2023
FAC2232,Apply,Lecturer,CAM0013,2023-09-28
