CustomerID,Name,Email,City,JoinDate,LoyaltyTier
CUS1404,Megan Davis,Security,Method,2022-11-24,Bronze
CUS1129,Kristin Galvan,Lot,Yourself,15-12-2024,Silver
CUS1406,  Stacey Jordan  ,Whether,Here,08/05/2023,Bronze
CUS1407,Duane Clark,Rich,Forward,10/10/2024,Silver
CUS1408,Melissa Pope,Series,Institution,01-12-2022,Gold
CUS1409,Tony Russo,Always,Model,03-08-2024,Silver
CUS1410,Sarah Roman,Until,Raise,06/03/2023,Bronze
CUS1411,Kristin Curry,Level,Full,25/01/2022,Bronze
CUS1412,Gregory Solomon,Begin,Ready,17/06/2024,bronze
INVALID_43,Margaret Jennings,State,Tonight,09-01-2022,Gold
CUS1414,Jill Powell,Wear,Work,27/07/2023,Gold
CUS1415,Frank Owen,Until,Protect,01-02-2023,Gold
CUS1416,Dale Ortega,Structure,Hope,03/25/2022,Bronze
INVALID_84,Timothy Davis,First,Over,08/29/2022,Bronze
CUS1418,Theresa Ward,Check,Everyone,31/05/2024,Bronze
CUS1419,Brian Swanson,Do,Letter,15/02/2024,Silver
CUS1420,Kathleen Contreras,Continue,Discussion,05/01/2024,silver
CUS1421,Mallory Berry,Field,Event,04-05-2023,Silver
CUS1422,  Jamie Bennett  ,Pressure,Develop,09/05/2023,Gold
CUS1423,Jill Hayes,Carry,Little,2024-03-26,Silver
CUS1424,Patricia Huffman,Door,Arm,17/04/2024,Bronze
CUS1425,Ruth Leonard,Two,Price,2023-10-15,Silver
CUS1426,Gina Washington,Agreement,Thing,27-10-2022,Silver
CUS1427,Pamela Gordon,Long,Policy,07/23/2023,Silver
CUS1428,Danielle Blevins,Effort,Cell,18-02-2023,Bronze
CUS1429,Ernest Burton,Energy,Task,29-06-2023,Silver
CUS1430,  Phillip Moore  ,Live,Society,04/12/2024,Bronze
CUS1431,  Sarah Owens  ,Among,Participant,05/12/2022,Silver
CUS1432,Mark Huynh,Pull,Current,28-02-2022,Gold
CUS1433,Felicia Davis,Range,Seem,05/30/2023,Bronze
CUS1434,Tammie Mcneil,Daughter,Body,15-06-2024,Bronze
CUS1435,  David Duffy  ,Likely,Fast,23/09/2024,BRONZE
CUS1436,Jason Weaver,Protect,Structure,20/05/2022,Gold
CUS1437,  Veronica Braun  ,Newspaper,Key,08/13/2023,Bronze
CUS1438,Stephen Ramirez,Top,Radio,15/06/2022,Bronze
INVALID_35,  Lisa Smith  ,Soon,Memory,21/12/2023,Silver
CUS0062,  Micheal Callahan  ,Wrong,Administration,03-02-2024,Bronze
CUS1441,Benjamin Webb,Experience,Teacher,25-08-2024,Silver
CUS1442,  Phyllis Moore  ,Toward,Like,10/08/2023,Bronze
CUS1443,Elizabeth Navarro,Offer,Reflect,01/18/2023,Gold
CUS1444,Brenda Simmons,Less,Around,22-08-2023,Silver
CUS1445,Laura Nguyen,Start,Sing,08/08/2024,Bronze
CUS1446,Jessica Vega,Several,Available,11/12/2024,Gold
CUS1447,Hector Hughes,Total,Speech,2023-09-02,Bronze
CUS1448,Tami Andersen,Thousand,Upon,22-01-2024,Silver
CUS1449,David Reeves,Growth,Article,23/02/2023,Gold
CUS1450,Amy Thomas,Cell,Side,04-02-2023,Silver
CUS1451,Jessica Harris,Offer,Bed,2022-05-03,Silver
CUS1452,Gary Kelly,Sit,Section,15-11-2022,silver
CUS1453,Brittany Gaines,Huge,Dog,06-08-2024,Gold
CUS1454,Tyler Scott,Camera,Simply,19/05/2022,Silver
CUS1455,Ruth Jones,Fly,Leg,03/25/2023,Silver
CUS1456,Michael Ford,Machine,Street,22-06-2022,Gold
CUS1457,Shari Mcdonald,With,Do,03/22/2022,Gold
CUS1458,Brandy Wood,Everyone,Man,17-05-2023,Bronze
CUS1459,Kimberly Smith,Green,Big,04/01/2023,Silver
CUS1460,David Smith,Anyone,Significant,30/04/2022,Gold
CUS1461,Timothy Howard,More,Again,23-03-2023,Gold
CUS1462,Dylan Edwards,Town,Something,2022-10-06,Bronze
CUS1463,  Tina Hooper  ,Trade,Doctor,08/07/2022,Silver
CUS1464,Sarah Gibson,Federal,Player,2022-05-31,Bronze
CUS1465,Scott Brown,Why,Character,13/09/2022,Bronze
CUS1466,Jeffrey Baker,True,Yourself,21/03/2023,Silver
CUS1467,Joanna Richardson,Grow,Reason,2023-09-23,Gold
CUS1468,Hector Jones,Interview,Weight,15-03-2023,Silver
CUS1469,Mary Vargas,Information,City,28/09/2023,Bronze
CUS1470,Mariah Brewer,Draw,Husband,04/01/2023,Silver
CUS1471,Joseph Jackson,Either,Glass,08-04-2023,Gold
CUS1472,Jesus Reed,Tend,Land,27-07-2022,Gold
CUS1473,  Adam Holt  ,Material,War,02-02-2022,Gold
CUS1474,Maurice Duran,Owner,Hard,20/02/2023,Gold
CUS1475,David Perkins,Assume,Commercial,17-09-2022,Silver
CUS1476,Jason Johnson,Character,Card,22-04-2022,Silver
CUS1477,Elizabeth Carter,Tell,Able,24/12/2024,Silver
CUS1478,Terrence Russell,Report,Policy,01/30/2022,Silver
CUS1479,Jamie Chung,Between,Call,2024-03-23,Gold
CUS1480,Scott Alexander,Onto,Rest,09/05/2024,Bronze
CUS0024,David Stewart,Both,Up,01/12/2024,Bronze
CUS1482,Lori Bowen,Student,Recognize,15-12-2022,Silver
CUS1483,  Anna Stevens  ,Customer,Health,17-06-2024,Gold
INVALID_55,Rachel Knight,Miss,Fast,2022-06-30,Gold
CUS1485,Lauren Jones,Experience,Food,12/27/2024,Gold
CUS1486,  Aaron Weiss  ,Who,To,17/09/2024,Silver
CUS1487,Beth Ochoa,Half,Trade,2022-10-30,Silver
CUS1488,Debra Henderson,Truth,Culture,09/03/2022,Silver
CUS1489,Caitlin Ochoa,Region,This,22/07/2023,Gold
CUS1490,Michelle Lam,Center,Happen,15/02/2022,bronze
CUS1491,Jason Miller,Better,Deep,28/05/2023,Gold
CUS1492,Jennifer Norman,Produce,Think,05/04/2024,Gold
CUS1493,Scott Allen,Ask,Itself,2023-04-13,Gold
CUS1494,Angela Nguyen,Truth,Very,11-06-2024,Bronze
CUS1495,Tracey David,We,Its,08/02/2024,Silver
CUS1496,Laura Allen,Machine,Effect,07/11/2023,Silver
CUS1497,Melanie Dixon,Peace,Send,23/12/2023,Bronze
CUS1498,Christopher Rojas,Someone,Recent,29-10-2023,Bronze
CUS1499,Emily Willis,Early,Thought,09/05/2024,Bronze
CUS0975,  Mark Williams  ,Discover,Week,07-12-2022,Bronze
CUS1501,Amanda Young,Appear,New,08/06/2024,Silver
CUS1502,Lindsey Campbell,Identify,Challenge,05/21/2022,Silver
CUS1503,Melissa Miller,Investment,War,12-04-2024,Gold
CUS1504,Nicole Maldonado,Amount,Question,06/23/2024,Bronze
CUS1505,  Edward Turner  ,Impact,Father,04-06-2024,Gold
CUS1506,Justin Thompson,International,Stock,29-01-2022,Silver
CUS1507,Brian Ryan,Court,Sense,03/02/2022,Gold
CUS1508,Ann Garcia,Least,Keep,20-01-2024,Silver
CUS1509,Jessica Rice,Body,Including,11/14/2023,Silver
CUS1510,Kristen Vega,We,Cost,08/28/2024,Silver
CUS1511,Wanda Carr,Operation,North,01-07-2022,Gold
CUS1512,Sydney Vargas,Particularly,Phone,04/11/2024,silver
CUS1513,Nicole Moore,Effort,Way,20/09/2024,Bronze
CUS1514,Michelle Rush,Increase,Scientist,01-03-2022,Bronze
CUS1515,Charlene Turner,Child,Drop,21/12/2024,Gold
CUS1516,Jonathan Gross,Animal,Enter,24/06/2022,Gold
CUS1517,Shane Brown,Mother,Understand,25-10-2024,Bronze
CUS1518,Daniel Moore,Body,Benefit,27/09/2022,Bronze
CUS1519,Luis Lopez,Price,Economy,28/03/2024,Bronze
CUS1520,Monique Burton,Home,Until,10/01/2023,Gold
CUS1521,  Norman Mitchell  ,Group,Simple,2023-05-29,Gold
CUS1522,Brian Brown,Cover,Because,03/09/2023,Gold
CUS1523,Richard Meza,Chance,Month,18/02/2024,Bronze
CUS1524,Chad Campbell,Message,Particular,01/03/2022,Silver
CUS1525,Bianca Richards,Our,Answer,04/12/2024,SILVER
CUS1526,Danny Carlson,Interesting,Over,12/17/2023,Bronze
CUS1527,Tammy Zimmerman,Space,Environmental,13/06/2023,Silver
CUS1528,Zachary Esparza,Never,Draw,09/17/2023,Gold
CUS1529,Robert Garner,Ask,Paper,04/12/2024,Silver
CUS1530,Phillip Durham,Him,Mean,30-01-2024,Bronze
CUS1531,Charles Johnson,Benefit,Drop,2024-05-03,Gold
CUS1532,Veronica Kelly,Kid,Year,29-04-2023,Gold
CUS1533,Amy Moses,Fall,Civil,2022-03-27,Bronze
CUS1534,Tyler Bryant,Also,Positive,11/27/2024,Gold
CUS1535,Karen Austin,Though,Ten,01/01/2022,Gold
CUS1536,Tamara Perez,Similar,Democratic,25/11/2023,Bronze
CUS1537,Richard Sanchez,Conference,Away,15-05-2022,Bronze
CUS1538,Cheryl Watts,Step,Key,2023-05-09,Bronze
CUS1539,John Smith,East,Early,01/10/2024,Bronze
CUS1540,Austin Monroe,Everything,Decade,23-04-2022,gold
CUS1541,Jose Hancock,Now,Newspaper,27-11-2022,Bronze
CUS1542,Alexis Lopez,Certain,Work,2024-08-14,Silver
CUS1543,Ryan Montes,Total,Store,2023-05-16,Bronze
CUS1544,Amanda Raymond,Newspaper,Opportunity,09/12/2024,Bronze
CUS1545,Roger Brooks,School,Hundred,10/31/2024,Gold
CUS1546,Shawn Johnson,Perhaps,Case,05/20/2024,Bronze
CUS1547,Matthew Jackson,Camera,Song,2024-07-20,Bronze
CUS1548,Melissa Sullivan,Fill,Increase,31/03/2022,Bronze
CUS1549,  Isabella Spears  ,Energy,Together,16-12-2024,Bronze
CUS1550,Maria Murphy,Away,Town,2023-12-25,Bronze
CUS1551,Michael Hall,Feeling,Certain,2024-12-28,Silver
CUS1552,Victoria Reyes,Stock,Test,13-09-2023,Gold
CUS1553,Joshua Moore,Agree,Describe,07/01/2023,Bronze
CUS1554,Heidi Ford,Western,Her,08-04-2022,GOLD
CUS1555,Jackie Gordon,Experience,If,18/01/2022,Gold
CUS1556,Jacqueline Walker,Store,Very,28/02/2024,Gold
CUS1557,Joseph Martin,Financial,In,2024-04-09,Bronze
CUS1558,Nicholas Carter,Receive,Can,10/24/2024,Gold
CUS1559,Douglas Pearson,Rise,Line,28/11/2023,Gold
CUS1560,Kirsten Walters,Court,Couple,18/03/2023,Silver
CUS1561,William Berg,Special,Pull,2023-09-30,Silver
CUS1562,Richard Fleming,Interest,Apply,12-12-2023,Gold
CUS1563,Lisa Johnson,Local,Business,12/29/2022,GOLD
CUS1564,Aaron Buckley,Me,Top,2024-04-28,Bronze
CUS1565,Frank Burke,Customer,Surface,17-10-2024,silver
CUS1566,Chad Contreras,Peace,Concern,2024-03-02,Gold
CUS1567,Kendra Avila,Event,Word,2024-02-03,Gold
CUS1568,Tyler Pratt,Pick,Game,19/09/2023,Gold
CUS1569,Amanda Frazier,Far,Apply,2023-02-18,Silver
CUS1570,Rebecca Guzman,Organization,Medical,08/15/2022,Bronze
CUS1571,Stephanie Potts,Usually,Avoid,14/01/2023,Bronze
CUS1572,Brian Kennedy,Turn,Final,04/11/2023,Gold
CUS1573,Amy Carpenter,Draw,There,12/24/2022,Bronze
CUS1574,Scott Harmon,Art,Mission,2022-10-02,Bronze
CUS1575,Kelly Young,People,Behind,2024-04-15,Bronze
CUS1576,Anthony Watson,Character,Seem,09/04/2023,Bronze
CUS1577,Christopher Walker,Big,Bill,28/03/2022,Gold
CUS1578,Luis Wade,Step,Clearly,05/12/2022,Gold
CUS1579,Sarah Henson,Drive,Pretty,21-08-2024,Bronze
CUS1580,Kenneth Johnston,Ever,Member,2023-09-06,Gold
CUS1581,  Mark Finley  ,Theory,Peace,23-03-2022,Gold
CUS1582,Andrew Perez,Page,Wife,04/08/2024,Bronze
CUS1583,  Robert Wilkinson  ,Activity,Large,28/11/2024,Bronze
CUS1584,Meghan Black,Fast,Street,22/12/2023,SILVER
CUS1585,Holly Jones,Question,Second,2023-08-27,Bronze
CUS1586,Jennifer Nelson,Hit,It,10/20/2023,Silver
CUS1587,Derek Gross,Choice,You,2023-08-11,Bronze
CUS1588,Douglas Friedman,Benefit,Bag,2023-11-22,Silver
CUS1589,Michael Wong,Wait,Challenge,04-06-2023,Silver
INVALID_5,Catherine Salazar,Plant,Teach,05/08/2022,Bronze
CUS1591,Kim Brown,Why,Represent,05/01/2024,GOLD
CUS1592,  Brittany Dawson  ,Face,Pretty,2023-04-07,Bronze
CUS1593,  Michael Fletcher  ,Much,Scientist,02/13/2023,Bronze
CUS1594,Cindy Gonzalez,Marriage,For,18-02-2024,Silver
CUS1595,  James Cortez  ,Get,Education,19/06/2023,Gold
CUS1596,Amber Daniels,Color,Town,22-05-2022,Gold
CUS1597,Scott Spencer,Ever,Economic,21/10/2023,Gold
CUS1598,Ann Fox,Yourself,True,27/08/2023,Gold
CUS1599,  Tracy Huerta  ,Wish,Week,2022-01-11,Silver
CUS1600,David Shaffer,Bill,Seat,2023-10-18,BRONZE
CUS1601,  Samantha Campbell  ,Across,Thing,03-07-2024,Gold
CUS1602,Mason Combs,Game,Project,19/06/2023,Gold
CUS1603,James Flowers,Home,Training,22/12/2022,Gold
CUS1604,  Kayla Bradley  ,Bad,South,2024-11-06,Silver
CUS1605,Lindsay Taylor,Phone,Effort,2024-08-11,BRONZE
CUS1606,Francis Nguyen,Expert,Even,2024-10-23,Silver
CUS1607,Savannah Jackson,Beautiful,Himself,08-04-2024,Silver
CUS1608,Edward Patrick,Listen,Relationship,2024-02-05,Bronze
CUS1609,Tanya Frye,Agency,Yard,08/16/2024,Gold
CUS1610,Christopher Fuller,Thought,Ahead,17/10/2024,Gold
CUS1611,Stephanie Lambert,Maybe,Seem,02/26/2024,Gold
CUS1612,Stephen Terry,Hot,Animal,28/04/2022,Gold
CUS1613,Daniel Wilson,Away,Decade,2022-07-01,Gold
CUS1614,Danielle Short,Place,Single,05/21/2023,Gold
CUS1615,Daniel Marshall,To,Business,08/02/2024,Bronze
INVALID_88,David Martin,Gas,Across,08/09/2022,silver
CUS1617,  Martin Nelson  ,Program,Beautiful,23/07/2023,Silver
CUS1618,Charles Wilson,Work,Hour,04-05-2023,gold
INVALID_55,Zachary Hall,Past,Voice,23/09/2022,Bronze
CUS1620,  Brenda Keller  ,Good,Speech,12/11/2024,Silver
CUS1621,Crystal Mercado,I,Worker,22/12/2022,Bronze
CUS1622,Matthew Gordon,Color,Describe,2024-03-23,Silver
CUS1623,Rachel Medina,Area,Else,30-07-2023,Silver
CUS1624,Dominic Gomez,Base,Player,04/26/2023,Gold
CUS1625,Michael Robinson,First,New,28/12/2023,Silver
CUS1626,Wendy Levy,Political,Budget,03/01/2023,Bronze
CUS1627,Elizabeth Harris,Kitchen,Gun,06/10/2022,Bronze
CUS1628,John Lopez,Reflect,Feeling,12/02/2023,Bronze
CUS1629,Jane Jones,Source,Because,08/16/2023,Bronze
CUS1630,Joseph Wells,Water,Company,23/07/2024,Gold
CUS1631,Christina Frazier,Rich,First,17-06-2024,Silver
CUS1632,Brittany Roberts,Term,Her,2024-10-26,Gold
CUS1633,Gregory Salazar,Family,Star,03/02/2022,Silver
CUS1634,Mary Davis,Daughter,Serve,30/09/2024,Gold
CUS1635,Andrea Gibson,Between,Thing,08-01-2023,Gold
CUS1636,Austin Suarez,Trial,Send,2023-01-21,gold
CUS1637,Sarah Cisneros,Forget,South,2023-06-04,Bronze
CUS1638,Katherine White,Our,Include,29-09-2024,bronze
CUS1639,Sarah Pena,Under,Media,15/07/2024,Silver
CUS1640,Erin Davis,Minute,After,2022-09-25,Silver
CUS1641,Samantha Harrell,Us,Rich,12/03/2023,Bronze
CUS1642,Madeline Riddle,Involve,Gas,10/29/2022,Bronze
CUS1643,Colleen Boyer,Pay,Be,04-12-2022,Bronze
CUS1644,  Eric Donaldson  ,Common,Create,2022-02-13,Bronze
CUS1645,Candice Mahoney,Decide,Create,06/03/2023,Bronze
CUS1646,James Marsh,Term,Property,14/03/2022,Bronze
CUS1647,Mark Stein,Mother,Whose,2023-04-22,GOLD
CUS1648,Kevin Norris,Draw,Campaign,30-06-2022,Bronze
CUS1649,  Eric Roman  ,Nice,One,2022-09-22,Silver
CUS1650,  Timothy Wilkerson  ,Understand,Both,09/09/2024,Bronze
CUS1651,Joshua Nelson,Serious,Rather,09-06-2024,Bronze
CUS1652,  Lauren Moore  ,Recent,Majority,15-08-2023,Silver
CUS1653,Brandon Hart,Need,Scene,05/02/2022,Gold
CUS1654,Angela Dixon,Camera,Less,09/22/2023,Gold
CUS1655,Suzanne Rivers,Wait,Almost,17/08/2023,Bronze
CUS1656,Robert Young,Method,With,03/01/2022,Gold
CUS0552,Jeanette Murray,Ball,Nation,2024-12-28,Silver
CUS1658,Karina Thomas,Get,Local,2023-01-23,Gold
CUS1171,Lori Matthews,Something,Art,2024-02-10,Silver
CUS1660,  Russell Robinson  ,As,Present,19-09-2022,Gold
CUS1661,  Sarah Olson  ,Collection,Civil,16-07-2022,Silver
CUS1662,Christina Miller,Television,Sense,07-11-2023,GOLD
CUS1663,Stephen Warren,Indicate,Condition,04-05-2023,Gold
CUS1664,Ashley Cunningham,They,Authority,04-11-2024,Gold
CUS1665,Kimberly Campbell,Particular,Detail,01/16/2022,Silver
CUS1666,Amy Rodriguez,However,Simply,13-10-2022,Silver
CUS1667,Brian Irwin,Simply,Never,19/02/2022,Silver
CUS1668,Bridget Clark,Voice,Color,11/02/2023,Bronze
CUS1669,Tonya Jimenez,Within,Difference,08/02/2024,Bronze
CUS0591,Ryan Alvarado,Performance,Region,28-12-2022,Silver
CUS1671,Darren Jones,Share,Couple,09/02/2023,Gold
CUS1672,Richard Jordan,Production,Around,08/22/2023,Gold
CUS1673,Kayla Smith,Between,Occur,10/12/2023,Bronze
CUS1674,Darlene Cruz,Theory,Leader,17/03/2023,Bronze
CUS1675,Kayla Gaines,Media,Reach,05/11/2022,Gold
CUS1676,Paul Calhoun,Field,Born,22/01/2023,Silver
CUS1677,Aaron Lloyd,Century,Cup,07-06-2022,Bronze
CUS1678,Alexandra Kirk,Religious,Democrat,14/01/2022,Bronze
CUS1679,Amy Hall,Best,Also,08/06/2022,Gold
CUS1680,Kenneth Anderson,Where,Expect,24/04/2024,Gold
CUS1681,Robert Powell,Lawyer,Stock,2022-05-22,Gold
CUS1682,Pamela Scott,Effect,Drug,07/12/2023,Gold
CUS1683,David Hunter,Win,Within,03-01-2022,Bronze
CUS1684,Timothy Fischer,Personal,Large,2023-10-09,Bronze
CUS1685,Kenneth Collins,Us,Home,25/12/2024,Bronze
CUS1301,Reginald Diaz,Wear,Prepare,05/01/2023,Silver
CUS1687,Virginia Hoffman,Approach,Young,06-06-2024,Silver
CUS1688,  Erik Thompson  ,Explain,Letter,07/14/2024,Gold
CUS1689,Mark Harris,Those,Million,22/07/2022,Silver
CUS1690,Alexander Robinson,Nice,Training,2023-09-23,Bronze
CUS1691,Vicki King,Education,Financial,2024-01-24,Gold
CUS1692,Aaron Garcia,Material,Animal,13-09-2024,Bronze
CUS1693,Katherine Gardner,Official,Relationship,14/05/2023,Gold
CUS1694,Melanie Mcdowell,Three,Little,04/03/2024,Gold
CUS1695,Bobby Gonzalez,Factor,Choice,09/05/2023,Gold
CUS1696,Harry Case,Say,Stage,2022-08-17,Silver
CUS1697,Tami Herrera,Kitchen,Name,30-01-2023,Silver
CUS1698,Karen Hicks,White,Dream,01/18/2022,Bronze
CUS1699,Kimberly Rivera,Agreement,Young,02/02/2023,Gold
CUS1700,Michael Mcdaniel,Here,Debate,2023-04-26,Silver
CUS1701,  William Johnston  ,Remember,Hear,2024-07-17,Gold
INVALID_7,Stephanie Hernandez,System,Receive,28/12/2022,Bronze
CUS1703,Donald Watson,Realize,Carry,2023-05-08,Bronze
CUS1704,Tanya Washington,Line,Expert,14-12-2022,Silver
CUS1705,Douglas Foster,Leg,Project,2022-05-14,Gold
CUS1706,Sharon Payne,Its,Girl,2023-07-19,Bronze
CUS1707,Christopher Elliott,Safe,Will,12/23/2022,Gold
CUS1708,Stephanie Murphy,Information,Physical,16-04-2024,Gold
CUS1709,Marvin Winters,Necessary,Natural,2022-07-27,Silver
CUS1710,  Mark Moreno  ,Investment,Film,12/22/2024,Gold
CUS1711,Danielle Brooks,Want,Get,2023-03-17,Bronze
CUS1712,Joseph Jenkins,Money,Clearly,06/09/2024,Bronze
CUS1713,Matthew Payne,Half,Black,08/16/2023,Bronze
CUS1714,Joshua Mclaughlin,Surface,Assume,02/16/2022,Silver
CUS1715,Linda Turner,End,Total,01/12/2023,Gold
CUS1716,David Robinson,Admit,Hard,16-05-2022,Gold
CUS1717,  Catherine Valentine  ,Region,Get,13-04-2022,Gold
CUS1718,Keith Bridges,Quality,Generation,12/27/2024,Gold
CUS1719,Scott Snyder,Win,Building,01/03/2022,Silver
CUS1492,Cassandra Conner,How,Design,03/22/2022,Silver
CUS0069,Christine Harris,Pressure,Accept,2022-07-08,Silver
CUS1722,Gabriel Smith,Present,Mention,2022-09-06,Bronze
CUS1723,Kelly Meyer,Office,Site,2023-07-29,Silver
CUS1724,  Eric Klein  ,Real,Hand,2022-08-04,Bronze
CUS1725,Jasmine Brown,Magazine,White,14/06/2022,Silver
CUS1726,Erica Taylor,Democrat,Later,2023-06-02,Silver
CUS1727,Danielle Dixon,Price,Avoid,2022-06-14,Gold
CUS1728,Christopher Burnett,Man,Laugh,2022-06-25,Bronze
INVALID_57,William Maldonado,Could,Understand,25/10/2024,Silver
CUS1730,Danny Williams,Kind,Movement,11-11-2024,Silver
CUS1731,Stephanie Morales,Garden,Building,2023-08-26,Gold
CUS1732,Jessica Bell,Similar,Trial,18/09/2023,Silver
CUS1733,Sarah Rivera,Structure,Remain,22-02-2022,Silver
CUS1734,Peggy Romero,Message,Tend,12-01-2024,Bronze
CUS1735,Teresa Dunn,Common,Technology,2024-12-04,Gold
CUS1736,Michael Williams,Success,Fill,03/07/2022,Gold
CUS1737,Stephanie Perez,Where,Bed,03-01-2022,bronze
CUS1738,  Jamie Sanders  ,Common,Traditional,24-11-2024,Gold
CUS1739,Diana Morris,Him,Technology,2022-01-05,Silver
CUS1740,John Espinoza,Fine,Democratic,07-08-2022,GOLD
CUS1741,Danielle Foster,Daughter,Personal,2022-06-27,Gold
INVALID_32,Jamie Martin,Network,Learn,08-12-2023,Silver
CUS0204,Katherine Williams,Culture,Talk,2023-05-23,Gold
CUS1744,Gina Hall,Own,Myself,08/25/2022,Gold
CUS1745,Linda Hines,Same,Focus,07/22/2024,Silver
CUS1746,Jennifer Bennett,Name,Movie,03/07/2022,Bronze
CUS1747,Amy Francis,Check,Sister,22-12-2023,Gold
CUS1748,Thomas Gonzalez,Pull,Increase,08/09/2022,Silver
CUS1749,Michele Johnson,Concern,Left,2023-01-08,Bronze
CUS1750,Kyle Lopez,By,Nice,04/15/2022,Bronze
CUS1751,Doris Crosby,By,Ask,2022-08-21,SILVER
CUS1752,Heather Booth,Ground,Floor,15/08/2023,Bronze
CUS1753,  Cindy Weaver  ,Break,Southern,17/12/2024,Silver
CUS1754,Matthew Thomas,Gas,Sign,23-04-2022,Bronze
CUS1755,Mark Ellis,Part,North,2023-07-17,Bronze
CUS1756,Lisa Thompson,Others,Economic,01-12-2022,Bronze
CUS1757,Melissa Cruz,Lot,Democratic,06-11-2023,Bronze
INVALID_83,  Maria Heath  ,Significant,Hotel,03-03-2023,Silver
CUS1759,John Meyer,Result,Change,12-01-2024,Bronze
CUS1760,Betty Price,Region,Study,13/02/2024,Bronze
CUS1761,Paula Dennis,Sure,Both,01/28/2024,Silver
CUS1762,Veronica Acosta,When,Person,10/13/2022,Silver
CUS1763,Matthew Valdez,Which,Discuss,06/28/2024,Bronze
CUS1764,Maria Hall,Certain,Another,2024-06-25,Gold
CUS1765,Teresa Miller,Happy,Read,2023-07-20,Gold
CUS1766,Edward Gill,Letter,Measure,2023-06-15,Bronze
CUS1767,Laurie Casey,Teacher,Sound,19/03/2023,Gold
CUS0585,Michael Cox,Candidate,Outside,2022-04-08,Bronze
CUS1769,Tonya Eaton,Unit,Guess,02-01-2022,Gold
CUS1770,Andrea Gibson,Development,Two,24/02/2024,Gold
CUS1771,Logan Jordan,Report,Less,22/05/2024,Silver
CUS0278,Jennifer Walker,West,Sport,01/06/2023,Gold
CUS1773,  Jimmy Flores  ,Charge,Huge,24-11-2022,Bronze
CUS1774,Sierra Martinez,Study,Them,11/02/2023,Gold
CUS1775,Teresa Hood,Play,Matter,08/07/2023,Silver
CUS1776,Austin Villegas,Off,Today,24-11-2023,Bronze
CUS1777,Patricia Diaz,Film,Recently,08-02-2022,Gold
CUS1778,Alan Dickson,This,Myself,02-08-2022,Gold
CUS1779,Tamara Hawkins,Tv,National,26-12-2023,Silver
INVALID_20,Beth Gomez,We,Game,11-12-2024,Gold
CUS1781,Anna Perez,Over,List,09/23/2024,Bronze
CUS1782,Andrew Carroll,Hand,Public,05/08/2022,Bronze
CUS1783,Rodney Berry,Pressure,Else,06/04/2022,Gold
CUS1784,Tammy Bates,Try,Security,09/03/2023,bronze
CUS1785,Aaron Torres,Consider,Long,2022-08-26,Gold
CUS1786,Cheryl Flowers,Dark,Cover,03/09/2022,bronze
CUS1787,Stacy Cabrera,Film,Never,09/03/2023,Bronze
CUS1788,Emily Walters,Animal,Represent,01/19/2022,Bronze
CUS1789,Kendra Flores,Station,American,07-04-2024,Silver
CUS1790,Nicole Simon,Figure,Defense,31/01/2024,Silver
CUS1791,Barry Adams,Actually,Before,09-11-2023,Silver
CUS1792,  Maria Hansen  ,West,Another,2022-03-03,Silver
CUS1793,Gabriela Miller,Congress,Great,03/25/2022,Gold
CUS1794,Anthony Hill,Interesting,Evidence,23/04/2022,Gold
CUS1795,  Joseph Phillips  ,By,Difference,2022-06-13,GOLD
CUS1796,Russell Reid,Discuss,Whose,14-06-2022,Gold
CUS1797,Richard Alvarez,Watch,Effect,28/12/2023,Bronze
CUS1798,Micheal Johnson,Animal,Floor,14-06-2024,Gold
CUS1799,Benjamin Ford,Model,Coach,05/25/2023,Silver
CUS1800,Steven Fields,Figure,Hotel,2023-10-08,BRONZE
CUS1801,Jenny Wright,Most,Guy,2024-01-06,Silver
CUS1802,Kayla Atkins,Perhaps,Early,07/15/2023,Silver
CUS1803,  Scott Allen  ,Show,Director,05/08/2023,Bronze
CUS1804,Kimberly Munoz,Out,During,04/22/2022,Gold
CUS1805,Matthew Nelson,Agent,Image,10-10-2023,Silver
CUS1806,Nicole Burns,Beyond,Watch,03/26/2023,Silver
CUS1807,James Young,Rate,War,2024-05-26,Bronze
CUS1808,David Farmer,Discover,All,07/19/2022,Gold
CUS1809,Carla Gonzales,Understand,Idea,09/07/2023,Silver
CUS1810,Richard Young,Decision,Seem,24/01/2024,Gold
CUS1811,Kristi Dickson,Cultural,Teacher,25/10/2024,Silver
CUS1812,Nicole Moore,Both,Cold,17/07/2022,Silver
CUS1813,Jennifer Anderson,Couple,Avoid,2024-01-18,Bronze
